kelas,slot,mapel,guru
15,20,1,31
15,21,1,31
15,22,3,45
15,23,3,45
15,24,3,45
15,25,4,28
15,26,4,28
15,27,7,37
15,28,7,37
15,29,7,37
15,30,12,54
15,31,12,54
15,32,12,54
15,33,3,45
15,34,3,45
15,35,4,28
15,36,4,28
16,1,4,28
16,2,4,28
16,3,3,40
16,4,3,40
16,5,3,40
16,6,11,32
16,7,11,32
16,8,12,54
16,9,12,54
16,10,12,54
16,11,6,25
16,12,6,25
16,13,6,25
16,14,9,38
16,15,9,38
16,16,5,13
16,17,5,13
16,18,8,23
16,19,8,23
16,20,13,52
16,21,13,52
16,22,1,24
16,23,1,24
16,24,5,13
16,25,5,13
16,26,3,40
16,27,3,40
16,28,10,16
16,29,10,16
16,30,7,34
16,31,7,34
16,32,7,34
16,33,4,28
16,34,4,28
16,35,2,33
16,36,2,33
17,1,5,48
17,2,5,48
17,3,7,37
17,4,7,37
17,5,7,37
17,6,4,14
17,7,4,14
17,8,13,52
17,9,13,52
17,10,2,33
17,11,2,33
17,12,10,16
17,13,10,16
17,14,3,40
17,15,3,40
17,16,8,42
17,17,8,42
17,18,3,40
17,19,3,40
17,20,3,40
17,21,11,40
17,22,11,40
17,23,9,42
17,24,9,42
17,25,1,31
17,26,1,31
17,27,4,14
17,28,4,14
17,29,12,50
17,30,12,50
17,31,12,50
17,32,6,41
17,33,6,41
17,34,6,41
17,35,5,48
17,36,5,48
18,1,11,40
18,2,11,40
18,3,4,28
18,4,4,28
18,5,5,13
18,6,5,13
18,7,12,50
18,8,12,50
18,9,12,50
18,10,5,13
18,11,5,13
18,12,13,53
18,13,13,53
18,14,3,40
18,15,3,40
18,16,8,5
18,17,8,5
18,18,4,28
18,19,4,28
18,20,6,25
18,21,6,25
18,22,6,25
18,23,10,16
18,24,10,16
18,25,1,31
18,26,1,31
18,27,7,37
18,28,7,37
18,29,7,37
18,30,2,41
18,31,2,41
18,32,3,40
18,33,3,40
18,34,3,40
18,35,9,38
18,36,9,38
19,1,2,10
19,2,2,10
19,3,3,22
19,4,3,22
19,5,5,8
19,6,5,8
19,7,5,8
19,8,5,8
19,9,6,3
19,10,6,3
19,11,6,3
19,12,8,17
19,13,8,17
19,14,4,12
19,15,4,12
19,16,4,12
19,17,4,12
19,18,9,35
19,19,9,35
19,20,11,32
19,21,11,32
19,22,1,26
19,23,1,26
19,24,3,22
19,25,3,22
19,26,3,22
19,27,10,15
19,28,10,15
19,29,12,49
19,30,12,49
19,31,12,49
19,32,7,7
19,33,7,7
19,34,7,7
19,35,13,52
19,36,13,52
20,1,12,54
20,2,12,54
20,3,12,54
20,4,13,52
20,5,13,52
20,6,1,26
20,7,1,26
20,8,7,25
20,9,7,25
20,10,7,25
20,11,2,10
20,12,2,10
20,13,3,6
20,14,3,6
20,15,3,6
20,16,11,32
20,17,11,32
20,18,5,8
20,19,5,8
20,20,9,35
20,21,9,35
20,22,3,6
20,23,3,6
20,24,5,8
20,25,5,8
20,26,4,12
20,27,4,12
20,28,6,3
20,29,6,3
20,30,6,3
20,31,10,15
20,32,10,15
20,33,4,12
20,34,4,12
20,35,8,17
20,36,8,17
21,1,5,27
21,2,5,27
21,3,4,11
21,4,4,11
21,5,1,26
21,6,1,26
21,7,3,20
21,8,3,20
21,9,13,52
21,10,13,52
21,11,8,5
21,12,8,5
21,13,7,4
21,14,7,4
21,15,7,4
21,16,9,35
21,17,9,35
21,18,3,20
21,19,3,20
21,20,3,20
21,21,10,15
21,22,10,15
21,23,4,11
21,24,4,11
21,25,6,9
21,26,6,9
21,27,6,9
21,28,11,32
21,29,11,32
21,30,5,27
21,31,5,27
21,32,2,34
21,33,2,34
21,34,12,49
21,35,12,49
21,36,12,49
22,1,4,11
22,2,4,11
22,3,11,32
22,4,11,32
22,5,1,26
22,6,1,26
22,7,4,11
22,8,4,11
22,9,5,27
22,10,5,27
22,11,6,9
22,12,6,9
22,13,6,9
22,14,10,15
22,15,10,15
22,16,7,7
22,17,7,7
22,18,7,7
22,19,9,35
22,20,9,35
22,21,3,22
22,22,3,22
22,23,5,27
22,24,5,27
22,25,12,49
22,26,12,49
22,27,12,49
22,28,13,52
22,29,13,52
22,30,8,23
22,31,8,23
22,32,3,22
22,33,3,22
22,34,3,22
22,35,2,34
22,36,2,34
23,1,11,32
23,2,11,32
23,3,1,26
23,4,1,26
23,5,4,11
23,6,4,11
23,7,8,23
23,8,8,23
23,9,7,4
23,10,7,4
23,11,7,4
23,12,3,6
23,13,3,6
23,14,3,6
23,15,3,6
23,16,3,6
23,17,5,8
23,18,5,8
23,19,13,52
23,20,13,52
23,21,9,35
23,22,9,35
23,23,4,11
23,24,4,11
23,25,2,34
23,26,2,34
23,27,10,15
23,28,10,15
23,29,6,3
23,30,6,3
23,31,6,3
23,32,12,54
23,33,12,54
23,34,12,54
23,35,5,8
23,36,5,8
24,1,5,27
24,2,5,27
24,3,7,4
24,4,7,4
24,5,7,4
24,6,4,11
24,7,4,11
24,8,9,35
24,9,9,35
24,10,3,22
24,11,3,22
24,12,3,22
24,13,3,22
24,14,3,22
24,15,8,23
24,16,8,23
24,17,13,52
24,18,13,52
24,19,11,32
24,20,11,32
24,21,1,26
24,22,1,26
24,23,10,15
24,24,10,15
24,25,4,11
24,26,4,11
24,27,12,49
24,28,12,49
24,29,12,49
24,30,6,3
24,31,6,3
24,32,6,3
24,33,5,27
24,34,5,27
24,35,2,34
24,36,2,34
25,1,3,6
25,2,3,6
25,3,5,27
25,4,5,27
25,5,5,27
25,6,5,27
25,7,6,9
25,8,6,9
25,9,6,9
25,10,3,6
25,11,3,6
25,12,3,6
25,13,11,32
25,14,11,32
25,15,2,34
25,16,2,34
25,17,7,25
25,18,7,25
25,19,7,25
25,20,12,54
25,21,12,54
25,22,12,54
25,23,10,15
25,24,10,15
25,25,4,28
25,26,4,28
25,27,9,35
25,28,9,35
25,29,8,5
25,30,8,5
25,31,1,26
25,32,1,26
25,33,13,52
25,34,13,52
25,35,4,28
25,36,4,28
26,1,10,15
26,2,10,15
26,3,9,35
26,4,9,35
26,5,8,5
26,6,8,5
26,7,12,54
26,8,12,54
26,9,12,54
26,10,5,8
26,11,5,8
26,12,4,28
26,13,4,28
26,14,3,22
26,15,3,22
26,16,7,7
26,17,7,7
26,18,7,7
26,19,6,9
26,20,6,9
26,21,6,9
26,22,4,28
26,23,4,28
26,24,3,22
26,25,3,22
26,26,3,22
26,27,11,32
26,28,11,32
26,29,2,10
26,30,2,10
26,31,5,8
26,32,5,8
26,33,1,26
26,34,1,26
26,35,13,52
26,36,13,52
27,1,8,17
27,2,8,17
27,3,7,25
27,4,7,25
27,5,7,25
27,6,9,35
27,7,9,35
27,8,12,49
27,9,12,49
27,10,12,49
27,11,3,22
27,12,3,22
27,13,11,32
27,14,11,32
27,15,4,28
27,16,4,28
27,17,13,52
27,18,13,52
27,19,1,26
27,20,1,26
27,21,4,28
27,22,4,28
27,23,3,22
27,24,3,22
27,25,3,22
27,26,2,34
27,27,2,34
27,28,5,27
27,29,5,27
27,30,6,9
27,31,6,9
27,32,6,9
27,33,10,15
27,34,10,15
27,35,5,27
27,36,5,27
