kelas,slot,mapel,guru
12,19,8,17
12,20,3,45
12,21,3,45
12,22,3,45
12,23,5,48
12,24,5,48
12,25,5,48
12,26,5,48
12,27,6,41
12,28,6,41
12,29,6,41
12,30,1,31
12,31,1,31
12,32,11,40
12,33,11,40
12,34,7,37
12,35,7,37
12,36,7,37
13,1,3,40
13,2,3,40
13,3,1,24
13,4,1,24
13,5,3,40
13,6,3,40
13,7,3,40
13,8,5,46
13,9,5,46
13,10,11,32
13,11,11,32
13,12,4,28
13,13,4,28
13,14,8,23
13,15,8,23
13,16,7,37
13,17,7,37
13,18,7,37
13,19,12,54
13,20,12,54
13,21,12,54
13,22,13,52
13,23,13,52
13,24,4,28
13,25,4,28
13,26,10,16
13,27,10,16
13,28,9,42
13,29,9,42
13,30,2,30
13,31,2,30
13,32,6,44
13,33,6,44
13,34,6,44
13,35,5,46
13,36,5,46
14,1,4,14
14,2,4,14
14,3,7,37
14,4,7,37
14,5,7,37
14,6,5,46
14,7,5,46
14,8,5,46
14,9,5,46
14,10,12,54
14,11,12,54
14,12,12,54
14,13,1,24
14,14,1,24
14,15,11,32
14,16,11,32
14,17,9,42
14,18,9,42
14,19,6,25
14,20,6,25
14,21,6,25
14,22,10,16
14,23,10,16
14,24,2,33
14,25,2,33
14,26,3,45
14,27,3,45
14,28,4,14
14,29,4,14
14,30,13,53
14,31,13,53
14,32,8,23
14,33,8,23
14,34,3,45
14,35,3,45
14,36,3,45
15,1,4,28
15,2,4,28
15,3,9,38
15,4,9,38
15,5,3,40
15,6,3,40
15,7,3,40
15,8,4,28
15,9,4,28
15,10,6,41
15,11,6,41
15,12,6,41
15,13,7,37
15,14,7,37
15,15,7,37
15,16,13,52
15,17,13,52
15,18,5,48
15,19,5,48
15,20,10,16
15,21,10,16
15,22,1,31
15,23,1,31
15,24,3,40
15,25,3,40
15,26,5,48
15,27,5,48
15,28,8,42
15,29,8,42
15,30,11,40
15,31,11,40
15,32,2,41
15,33,2,41
15,34,12,50
15,35,12,50
15,36,12,50
16,1,6,41
16,2,6,41
16,3,6,41
16,4,3,40
16,5,3,40
16,6,3,40
16,7,2,33
16,8,2,33
16,9,5,46
16,10,5,46
16,11,13,53
16,12,13,53
16,13,1,24
16,14,1,24
16,15,12,50
16,16,12,50
16,17,12,50
16,18,3,40
16,19,3,40
16,20,11,40
16,21,11,40
16,22,4,14
16,23,4,14
16,24,10,16
16,25,10,16
16,26,5,46
16,27,5,46
16,28,9,38
16,29,9,38
16,30,4,14
16,31,4,14
16,32,7,37
16,33,7,37
16,34,7,37
16,35,8,17
16,36,8,17
17,1,12,54
17,2,12,54
17,3,12,54
17,4,1,31
17,5,1,31
17,6,2,33
17,7,2,33
17,8,8,23
17,9,8,23
17,10,3,40
17,11,3,40
17,12,7,37
17,13,7,37
17,14,7,37
17,15,5,46
17,16,5,46
17,17,4,28
17,18,4,28
17,19,4,28
17,20,4,28
17,21,6,24
17,22,6,24
17,23,6,24
17,24,5,46
17,25,5,46
17,26,13,53
17,27,13,53
17,28,3,40
17,29,3,40
17,30,3,40
17,31,10,16
17,32,10,16
17,33,9,42
17,34,9,42
17,35,11,32
17,36,11,32
18,1,5,13
18,2,5,13
18,3,13,52
18,4,13,52
18,5,4,14
18,6,4,14
18,7,6,44
18,8,6,44
18,9,6,44
18,10,3,45
18,11,3,45
18,12,7,34
18,13,7,34
18,14,7,34
18,15,4,14
18,16,4,14
18,17,1,24
18,18,1,24
18,19,11,32
18,20,11,32
18,21,5,13
18,22,5,13
18,23,12,54
18,24,12,54
18,25,12,54
18,26,2,30
18,27,2,30
18,28,8,17
18,29,8,17
18,30,9,38
18,31,9,38
18,32,10,16
18,33,10,16
18,34,3,45
18,35,3,45
18,36,3,45
19,1,10,15
19,2,10,15
19,3,5,8
19,4,5,8
19,5,5,8
19,6,5,8
19,7,9,35
19,8,9,35
19,9,8,23
19,10,8,23
19,11,12,49
19,12,12,49
19,13,12,49
19,14,3,22
19,15,3,22
19,16,4,11
19,17,4,11
19,18,1,26
19,19,1,26
19,20,3,22
19,21,3,22
19,22,3,22
19,23,6,3
19,24,6,3
19,25,6,3
19,26,4,11
19,27,4,11
19,28,11,32
19,29,11,32
19,30,13,52
19,31,13,52
19,32,2,10
19,33,2,10
19,34,7,25
19,35,7,25
19,36,7,25
20,1,10,15
20,2,10,15
20,3,7,7
20,4,7,7
20,5,7,7
20,6,2,34
20,7,2,34
20,8,5,27
20,9,5,27
20,10,13,52
20,11,13,52
20,12,5,27
20,13,5,27
20,14,1,26
20,15,1,26
20,16,8,5
20,17,8,5
20,18,3,6
20,19,3,6
20,20,3,6
20,21,12,54
20,22,12,54
20,23,12,54
20,24,4,28
20,25,4,28
20,26,6,9
20,27,6,9
20,28,6,9
20,29,3,6
20,30,3,6
20,31,4,28
20,32,4,28
20,33,9,35
20,34,9,35
20,35,11,32
20,36,11,32
21,1,4,12
21,2,4,12
21,3,5,8
21,4,5,8
21,5,8,5
21,6,8,5
21,7,1,26
21,8,1,26
21,9,7,25
21,10,7,25
21,11,7,25
21,12,13,52
21,13,13,52
21,14,12,49
21,15,12,49
21,16,12,49
21,17,5,8
21,18,5,8
21,19,3,6
21,20,3,6
21,21,3,6
21,22,4,12
21,23,4,12
21,24,3,6
21,25,3,6
21,26,10,15
21,27,10,15
21,28,2,10
21,29,2,10
21,30,11,32
21,31,11,32
21,32,6,3
21,33,6,3
21,34,6,3
21,35,9,35
21,36,9,35
22,1,4,12
22,2,4,12
22,3,5,8
22,4,5,8
22,5,11,32
22,6,11,32
22,7,12,54
22,8,12,54
22,9,12,54
22,10,4,12
22,11,4,12
22,12,9,35
22,13,9,35
22,14,2,34
22,15,2,34
22,16,8,17
22,17,8,17
22,18,5,8
22,19,5,8
22,20,7,7
22,21,7,7
22,22,7,7
22,23,3,6
22,24,3,6
22,25,3,6
22,26,3,6
22,27,3,6
22,28,6,9
22,29,6,9
22,30,6,9
22,31,10,15
22,32,10,15
22,33,1,26
22,34,1,26
22,35,13,52
22,36,13,52
23,1,2,10
23,2,2,10
23,3,13,52
23,4,13,52
23,5,12,54
23,6,12,54
23,7,12,54
23,8,9,35
23,9,9,35
23,10,3,22
23,11,3,22
23,12,8,5
23,13,8,5
23,14,11,32
23,15,11,32
23,16,3,22
23,17,3,22
23,18,3,22
23,19,4,12
23,20,4,12
23,21,5,27
23,22,5,27
23,23,6,9
23,24,6,9
23,25,6,9
23,26,5,27
23,27,5,27
23,28,7,4
23,29,7,4
23,30,7,4
23,31,10,15
23,32,10,15
23,33,4,12
23,34,4,12
23,35,1,26
23,36,1,26
24,1,5,8
24,2,5,8
24,3,3,6
24,4,3,6
24,5,3,6
24,6,8,23
24,7,8,23
24,8,10,15
24,9,10,15
24,10,3,6
24,11,3,6
24,12,4,12
24,13,4,12
24,14,1,26
24,15,1,26
24,16,6,9
24,17,6,9
24,18,6,9
24,19,13,52
24,20,13,52
24,21,2,34
24,22,2,34
24,23,5,8
24,24,5,8
24,25,11,32
24,26,11,32
24,27,7,7
24,28,7,7
24,29,7,7
24,30,12,54
24,31,12,54
24,32,12,54
24,33,4,12
24,34,4,12
24,35,9,35
24,36,9,35
25,1,2,34
25,2,2,34
25,3,3,6
25,4,3,6
25,5,3,6
25,6,7,25
25,7,7,25
25,8,7,25
25,9,5,27
25,10,5,27
25,11,11,32
25,12,11,32
25,13,5,27
25,14,5,27
25,15,13,52
25,16,13,52
25,17,4,28
25,18,4,28
25,19,12,49
25,20,12,49
25,21,12,49
25,22,10,15
25,23,10,15
25,24,9,35
25,25,9,35
25,26,6,3
25,27,6,3
25,28,6,3
25,29,8,5
25,30,8,5
25,31,3,6
25,32,3,6
25,33,4,28
25,34,4,28
25,35,1,26
25,36,1,26
26,1,1,26
26,2,1,26
26,3,12,54
26,4,12,54
26,5,12,54
26,6,4,28
26,7,4,28
26,8,13,52
26,9,13,52
26,10,5,27
26,11,5,27
26,12,5,27
26,13,5,27
26,14,8,5
26,15,8,5
26,16,9,35
26,17,9,35
26,18,2,10
26,19,2,10
26,20,3,20
26,21,3,20
26,22,3,20
26,23,6,9
26,24,6,9
26,25,6,9
26,26,3,20
26,27,3,20
26,28,11,32
26,29,11,32
26,30,10,15
26,31,10,15
26,32,4,28
26,33,4,28
26,34,7,7
26,35,7,7
26,36,7,7
27,1,6,3
27,2,6,3
27,3,6,3
27,4,3,22
27,5,3,22
27,6,3,22
27,7,4,11
27,8,4,11
27,9,12,49
27,10,12,49
27,11,12,49
27,12,4,11
27,13,4,11
27,14,5,8
27,15,5,8
27,16,5,8
27,17,5,8
27,18,1,26
27,19,1,26
27,20,7,25
27,21,7,25
27,22,7,25
27,23,8,5
27,24,8,5
27,25,2,34
27,26,2,34
27,27,9,35
27,28,9,35
27,29,3,22
27,30,3,22
27,31,11,32
27,32,11,32
27,33,13,52
27,34,13,52
27,35,10,15
27,36,10,15
