kelas,slot,mapel,guru
9,3,11,37
9,4,11,37
9,5,4,19
9,6,4,19
9,7,2,33
9,8,2,33
9,9,5,27
9,10,5,27
9,11,12,55
9,12,12,55
9,13,12,55
9,14,13,53
9,15,13,53
9,16,4,19
9,17,4,19
9,18,9,38
9,19,9,38
9,20,1,39
9,21,1,39
9,22,3,29
9,23,3,29
9,24,5,27
9,25,5,27
9,26,8,23
9,27,8,23
9,28,3,29
9,29,3,29
9,30,3,29
9,31,6,44
9,32,6,44
9,33,6,44
9,34,7,21
9,35,7,21
9,36,7,21
10,1,4,14
10,2,4,14
10,3,12,54
10,4,12,54
10,5,12,54
10,6,6,24
10,7,6,24
10,8,6,24
10,9,3,45
10,10,3,45
10,11,3,45
10,12,8,17
10,13,8,17
10,14,10,16
10,15,10,16
10,16,5,48
10,17,5,48
10,18,9,38
10,19,9,38
10,20,5,48
10,21,5,48
10,22,3,45
10,23,3,45
10,24,2,33
10,25,2,33
10,26,4,14
10,27,4,14
10,28,13,53
10,29,13,53
10,30,7,34
10,31,7,34
10,32,7,34
10,33,1,31
10,34,1,31
10,35,11,40
10,36,11,40
11,1,2,33
11,2,2,33
11,3,1,31
11,4,1,31
11,5,13,52
11,6,13,52
11,7,8,23
11,8,8,23
11,9,5,48
11,10,5,48
11,11,12,50
11,12,12,50
11,13,12,50
11,14,6,24
11,15,6,24
11,16,6,24
11,17,11,32
11,18,11,32
11,19,3,45
11,20,3,45
11,21,3,45
11,22,9,38
11,23,9,38
11,24,3,45
11,25,3,45
11,26,4,14
11,27,4,14
11,28,5,48
11,29,5,48
11,30,4,14
11,31,4,14
11,32,7,34
11,33,7,34
11,34,7,34
11,35,10,16
11,36,10,16
12,1,10,16
12,2,10,16
12,3,2,41
12,4,2,41
12,5,6,25
12,6,6,25
12,7,6,25
12,8,9,35
12,9,9,35
12,10,13,52
12,11,13,52
12,12,5,13
12,13,5,13
12,14,3,40
12,15,3,40
12,16,1,31
12,17,1,31
12,18,11,40
12,19,11,40
12,20,7,37
12,21,7,37
12,22,7,37
12,23,8,42
12,24,8,42
12,25,5,13
12,26,5,13
12,27,4,14
12,28,4,14
12,29,4,14
12,30,4,14
12,31,3,40
12,32,3,40
12,33,3,40
12,34,12,50
12,35,12,50
12,36,12,50
13,1,3,45
13,2,3,45
13,3,3,45
13,4,5,13
13,5,5,13
13,6,8,23
13,7,8,23
13,8,7,37
13,9,7,37
13,10,7,37
13,11,1,24
13,12,1,24
13,13,11,32
13,14,11,32
13,15,4,28
13,16,4,28
13,17,13,52
13,18,13,52
13,19,12,50
13,20,12,50
13,21,12,50
13,22,4,28
13,23,4,28
13,24,5,13
13,25,5,13
13,26,9,35
13,27,9,35
13,28,10,16
13,29,10,16
13,30,2,30
13,31,2,30
13,32,6,44
13,33,6,44
13,34,6,44
13,35,3,45
13,36,3,45
14,1,10,16
14,2,10,16
14,3,4,28
14,4,4,28
14,5,4,28
14,6,4,28
14,7,13,53
14,8,13,53
14,9,3,45
14,10,3,45
14,11,3,45
14,12,8,42
14,13,8,42
14,14,9,42
14,15,9,42
14,16,5,48
14,17,5,48
14,18,3,45
14,19,3,45
14,20,7,34
14,21,7,34
14,22,7,34
14,23,6,41
14,24,6,41
14,25,6,41
14,26,12,50
14,27,12,50
14,28,12,50
14,29,5,48
14,30,5,48
14,31,2,33
14,32,2,33
14,33,11,40
14,34,11,40
14,35,1,24
14,36,1,24
15,1,1,31
15,2,1,31
15,3,4,14
15,4,4,14
15,5,12,54
15,6,12,54
15,7,12,54
15,8,8,5
15,9,8,5
15,10,3,45
15,11,3,45
15,12,3,45
15,13,7,34
15,14,7,34
15,15,7,34
15,16,13,52
15,17,13,52
15,18,2,41
15,19,2,41
15,20,4,14
15,21,4,14
15,22,6,44
15,23,6,44
15,24,6,44
15,25,11,32
15,26,11,32
15,27,10,16
15,28,10,16
15,29,5,13
15,30,5,13
15,31,5,13
15,32,5,13
15,33,3,45
15,34,3,45
15,35,9,42
15,36,9,42
16,1,4,28
16,2,4,28
16,3,8,17
16,4,8,17
16,5,7,34
16,6,7,34
16,7,7,34
16,8,2,33
16,9,2,33
16,10,3,45
16,11,3,45
16,12,3,45
16,13,1,24
16,14,1,24
16,15,3,45
16,16,3,45
16,17,9,38
16,18,9,38
16,19,10,16
16,20,10,16
16,21,11,40
16,22,11,40
16,23,4,28
16,24,4,28
16,25,13,52
16,26,13,52
16,27,5,48
16,28,5,48
16,29,5,48
16,30,5,48
16,31,12,54
16,32,12,54
16,33,12,54
16,34,6,44
16,35,6,44
16,36,6,44
17,1,10,16
17,2,10,16
17,3,5,46
17,4,5,46
17,5,5,46
17,6,5,46
17,7,4,28
17,8,4,28
17,9,1,24
17,10,1,24
17,11,3,45
17,12,3,45
17,13,2,33
17,14,2,33
17,15,6,25
17,16,6,25
17,17,6,25
17,18,7,34
17,19,7,34
17,20,7,34
17,21,3,45
17,22,3,45
17,23,3,45
17,24,9,42
17,25,9,42
17,26,8,17
17,27,8,17
17,28,4,28
17,29,4,28
17,30,13,53
17,31,13,53
17,32,12,54
17,33,12,54
17,34,12,54
17,35,11,40
17,36,11,40
18,1,4,28
18,2,4,28
18,3,10,16
18,4,10,16
18,5,3,45
18,6,3,45
18,7,3,45
18,8,9,35
18,9,9,35
18,10,2,33
18,11,2,33
18,12,6,24
18,13,6,24
18,14,6,24
18,15,1,31
18,16,1,31
18,17,11,40
18,18,11,40
18,19,5,48
18,20,5,48
18,21,7,37
18,22,7,37
18,23,7,37
18,24,13,53
18,25,13,53
18,26,8,17
18,27,8,17
18,28,12,50
18,29,12,50
18,30,12,50
18,31,4,28
18,32,4,28
18,33,3,45
18,34,3,45
18,35,5,48
18,36,5,48
19,1,9,35
19,2,9,35
19,3,13,52
19,4,13,52
19,5,8,5
19,6,8,5
19,7,5,8
19,8,5,8
19,9,7,4
19,10,7,4
19,11,7,4
19,12,12,54
19,13,12,54
19,14,12,54
19,15,3,22
19,16,3,22
19,17,3,22
19,18,3,22
19,19,3,22
19,20,5,8
19,21,5,8
19,22,11,32
19,23,11,32
19,24,4,12
19,25,4,12
19,26,6,9
19,27,6,9
19,28,6,9
19,29,2,10
19,30,2,10
19,31,4,12
19,32,4,12
19,33,1,26
19,34,1,26
19,35,10,15
19,36,10,15
20,1,2,34
20,2,2,34
20,3,4,12
20,4,4,12
20,5,5,8
20,6,5,8
20,7,1,26
20,8,1,26
20,9,5,8
20,10,5,8
20,11,8,5
20,12,8,5
20,13,7,7
20,14,7,7
20,15,7,7
20,16,10,15
20,17,10,15
20,18,3,22
20,19,3,22
20,20,11,32
20,21,11,32
20,22,9,35
20,23,9,35
20,24,13,52
20,25,13,52
20,26,3,22
20,27,3,22
20,28,3,22
20,29,4,12
20,30,4,12
20,31,6,3
20,32,6,3
20,33,6,3
20,34,12,54
20,35,12,54
20,36,12,54
21,1,9,35
21,2,9,35
21,3,4,12
21,4,4,12
21,5,2,34
21,6,2,34
21,7,13,52
21,8,13,52
21,9,5,8
21,10,5,8
21,11,4,12
21,12,4,12
21,13,7,7
21,14,7,7
21,15,7,7
21,16,3,22
21,17,3,22
21,18,5,8
21,19,5,8
21,20,12,54
21,21,12,54
21,22,12,54
21,23,8,5
21,24,8,5
21,25,10,15
21,26,10,15
21,27,6,3
21,28,6,3
21,29,6,3
21,30,3,22
21,31,3,22
21,32,3,22
21,33,1,26
21,34,1,26
21,35,11,32
21,36,11,32
22,1,9,35
22,2,9,35
22,3,1,26
22,4,1,26
22,5,3,22
22,6,3,22
22,7,3,22
22,8,5,8
22,9,5,8
22,10,8,17
22,11,8,17
22,12,6,9
22,13,6,9
22,14,6,9
22,15,13,52
22,16,13,52
22,17,7,7
22,18,7,7
22,19,7,7
22,20,2,10
22,21,2,10
22,22,10,15
22,23,10,15
22,24,5,8
22,25,5,8
22,26,12,49
22,27,12,49
22,28,12,49
22,29,4,12
22,30,4,12
22,31,11,32
22,32,11,32
22,33,4,12
22,34,4,12
22,35,3,22
22,36,3,22
23,1,5,27
23,2,5,27
23,3,7,7
23,4,7,7
23,5,7,7
23,6,3,6
23,7,3,6
23,8,11,32
23,9,11,32
23,10,10,15
23,11,10,15
23,12,3,6
23,13,3,6
23,14,3,6
23,15,8,5
23,16,8,5
23,17,6,3
23,18,6,3
23,19,6,3
23,20,13,52
23,21,13,52
23,22,4,12
23,23,4,12
23,24,4,12
23,25,4,12
23,26,5,27
23,27,5,27
23,28,9,35
23,29,9,35
23,30,12,49
23,31,12,49
23,32,12,49
23,33,1,26
23,34,1,26
23,35,2,34
23,36,2,34
24,1,13,52
24,2,13,52
24,3,2,34
24,4,2,34
24,5,5,8
24,6,5,8
24,7,9,35
24,8,9,35
24,9,4,12
24,10,4,12
24,11,11,32
24,12,11,32
24,13,10,15
24,14,10,15
24,15,8,17
24,16,8,17
24,17,1,26
24,18,1,26
24,19,3,22
24,20,3,22
24,21,5,8
24,22,5,8
24,23,3,22
24,24,3,22
24,25,3,22
24,26,12,49
24,27,12,49
24,28,12,49
24,29,6,3
24,30,6,3
24,31,6,3
24,32,7,25
24,33,7,25
24,34,7,25
24,35,4,12
24,36,4,12
25,1,13,52
25,2,13,52
25,3,7,7
25,4,7,7
25,5,7,7
25,6,1,26
25,7,1,26
25,8,3,6
25,9,3,6
25,10,3,6
25,11,10,15
25,12,10,15
25,13,4,12
25,14,4,12
25,15,12,49
25,16,12,49
25,17,12,49
25,18,5,8
25,19,5,8
25,20,6,9
25,21,6,9
25,22,6,9
25,23,2,34
25,24,2,34
25,25,5,8
25,26,5,8
25,27,8,17
25,28,8,17
25,29,9,35
25,30,9,35
25,31,11,32
25,32,11,32
25,33,3,6
25,34,3,6
25,35,4,12
25,36,4,12
26,1,2,10
26,2,2,10
26,3,10,15
26,4,10,15
26,5,6,9
26,6,6,9
26,7,6,9
26,8,4,28
26,9,4,28
26,10,5,8
26,11,5,8
26,12,11,32
26,13,11,32
26,14,3,6
26,15,3,6
26,16,3,6
26,17,3,6
26,18,3,6
26,19,8,17
26,20,8,17
26,21,4,28
26,22,4,28
26,23,9,35
26,24,9,35
26,25,13,52
26,26,13,52
26,27,1,26
26,28,1,26
26,29,7,7
26,30,7,7
26,31,7,7
26,32,12,54
26,33,12,54
26,34,12,54
26,35,5,8
26,36,5,8
27,1,6,3
27,2,6,3
27,3,6,3
27,4,4,28
27,5,4,28
27,6,3,22
27,7,3,22
27,8,13,52
27,9,13,52
27,10,2,10
27,11,2,10
27,12,11,32
27,13,11,32
27,14,8,23
27,15,8,23
27,16,9,35
27,17,9,35
27,18,1,26
27,19,1,26
27,20,5,27
27,21,5,27
27,22,4,28
27,23,4,28
27,24,3,22
27,25,3,22
27,26,3,22
27,27,5,27
27,28,5,27
27,29,7,4
27,30,7,4
27,31,7,4
27,32,10,15
27,33,10,15
27,34,12,49
27,35,12,49
27,36,12,49
