kelas,slot,mapel,guru
22,2,11,32
22,3,2,34
22,4,2,34
22,5,4,12
22,6,4,12
22,7,9,35
22,8,9,35
22,9,3,22
22,10,3,22
22,11,3,22
22,12,5,8
22,13,5,8
22,14,5,8
22,15,5,8
22,16,1,26
22,17,1,26
22,18,4,12
22,19,4,12
22,20,12,54
22,21,12,54
22,22,12,54
22,23,7,7
22,24,7,7
22,25,7,7
22,26,8,5
22,27,8,5
22,28,3,22
22,29,3,22
22,30,10,15
22,31,10,15
22,32,6,3
22,33,6,3
22,34,6,3
22,35,13,52
22,36,13,52
23,1,3,6
23,2,3,6
23,3,8,23
23,4,8,23
23,5,13,52
23,6,13,52
23,7,9,35
23,8,9,35
23,9,2,34
23,10,2,34
23,11,6,9
23,12,6,9
23,13,6,9
23,14,12,54
23,15,12,54
23,16,12,54
23,17,5,8
23,18,5,8
23,19,5,8
23,20,5,8
23,21,4,28
23,22,4,28
23,23,4,28
23,24,4,28
23,25,3,6
23,26,3,6
23,27,3,6
23,28,10,15
23,29,10,15
23,30,1,26
23,31,1,26
23,32,11,32
23,33,11,32
23,34,7,7
23,35,7,7
23,36,7,7
24,1,2,34
24,2,2,34
24,3,4,28
24,4,4,28
24,5,1,26
24,6,1,26
24,7,11,32
24,8,11,32
24,9,12,49
24,10,12,49
24,11,12,49
24,12,13,52
24,13,13,52
24,14,3,22
24,15,3,22
24,16,3,22
24,17,3,22
24,18,3,22
24,19,10,15
24,20,10,15
24,21,8,23
24,22,8,23
24,23,5,8
24,24,5,8
24,25,4,28
24,26,4,28
24,27,6,3
24,28,6,3
24,29,6,3
24,30,7,4
24,31,7,4
24,32,7,4
24,33,5,8
24,34,5,8
24,35,9,35
24,36,9,35
25,1,8,17
25,2,8,17
25,3,9,35
25,4,9,35
25,5,4,11
25,6,4,11
25,7,6,3
25,8,6,3
25,9,6,3
25,10,4,11
25,11,4,11
25,12,12,54
25,13,12,54
25,14,12,54
25,15,3,22
25,16,3,22
25,17,3,22
25,18,5,8
25,19,5,8
25,20,13,52
25,21,13,52
25,22,1,26
25,23,1,26
25,24,2,10
25,25,2,10
25,26,7,7
25,27,7,7
25,28,7,7
25,29,10,15
25,30,10,15
25,31,3,22
25,32,3,22
25,33,11,32
25,34,11,32
25,35,5,8
25,36,5,8
26,1,9,35
26,2,9,35
26,3,12,49
26,4,12,49
26,5,12,49
26,6,7,25
26,7,7,25
26,8,7,25
26,9,3,20
26,10,3,20
26,11,2,10
26,12,2,10
26,13,1,26
26,14,1,26
26,15,5,27
26,16,5,27
26,17,11,32
26,18,11,32
26,19,10,15
26,20,10,15
26,21,5,27
26,22,5,27
26,23,8,5
26,24,8,5
26,25,13,52
26,26,13,52
26,27,4,12
26,28,4,12
26,29,4,12
26,30,4,12
26,31,6,9
26,32,6,9
26,33,6,9
26,34,3,20
26,35,3,20
26,36,3,20
27,1,10,15
27,2,10,15
27,3,5,8
27,4,5,8
27,5,6,9
27,6,6,9
27,7,6,9
27,8,7,25
27,9,7,25
27,10,7,25
27,11,8,23
27,12,8,23
27,13,3,6
27,14,3,6
27,15,3,6
27,16,3,6
27,17,3,6
27,18,4,28
27,19,4,28
27,20,4,28
27,21,4,28
27,22,11,32
27,23,11,32
27,24,13,52
27,25,13,52
27,26,12,54
27,27,12,54
27,28,12,54
27,29,2,10
27,30,2,10
27,31,1,26
27,32,1,26
27,33,9,35
27,34,9,35
27,35,5,8
27,36,5,8
