kelas,slot,mapel,guru
12,30,7,34
12,31,7,34
12,32,7,34
12,33,4,14
12,34,4,14
12,35,5,46
12,36,5,46
13,1,4,28
13,2,4,28
13,3,3,40
13,4,3,40
13,5,3,40
13,6,9,42
13,7,9,42
13,8,1,31
13,9,1,31
13,10,13,52
13,11,13,52
13,12,7,34
13,13,7,34
13,14,7,34
13,15,8,17
13,16,8,17
13,17,2,41
13,18,2,41
13,19,5,48
13,20,5,48
13,21,6,24
13,22,6,24
13,23,6,24
13,24,3,40
13,25,3,40
13,26,10,16
13,27,10,16
13,28,12,54
13,29,12,54
13,30,12,54
13,31,4,28
13,32,4,28
13,33,5,48
13,34,5,48
13,35,11,32
13,36,11,32
14,1,4,28
14,2,4,28
14,3,3,45
14,4,3,45
14,5,4,28
14,6,4,28
14,7,5,46
14,8,5,46
14,9,7,37
14,10,7,37
14,11,7,37
14,12,8,5
14,13,8,5
14,14,10,16
14,15,10,16
14,16,5,46
14,17,5,46
14,18,9,35
14,19,9,35
14,20,3,45
14,21,3,45
14,22,3,45
14,23,12,54
14,24,12,54
14,25,12,54
14,26,2,33
14,27,2,33
14,28,6,44
14,29,6,44
14,30,6,44
14,31,13,52
14,32,13,52
14,33,1,24
14,34,1,24
14,35,11,40
14,36,11,40
15,1,7,37
15,2,7,37
15,3,7,37
15,4,6,44
15,5,6,44
15,6,6,44
15,7,4,28
15,8,4,28
15,9,8,23
15,10,8,23
15,11,11,32
15,12,11,32
15,13,9,38
15,14,9,38
15,15,2,41
15,16,2,41
15,17,10,16
15,18,10,16
15,19,4,28
15,20,4,28
15,21,5,48
15,22,5,48
15,23,13,53
15,24,13,53
15,25,1,31
15,26,1,31
15,27,3,45
15,28,3,45
15,29,3,45
15,30,5,48
15,31,5,48
15,32,3,45
15,33,3,45
15,34,12,50
15,35,12,50
15,36,12,50
16,1,5,48
16,2,5,48
16,3,13,53
16,4,13,53
16,5,3,40
16,6,3,40
16,7,1,31
16,8,1,31
16,9,6,41
16,10,6,41
16,11,6,41
16,12,2,33
16,13,2,33
16,14,12,50
16,15,12,50
16,16,12,50
16,17,10,16
16,18,10,16
16,19,4,14
16,20,4,14
16,21,9,38
16,22,9,38
16,23,5,48
16,24,5,48
16,25,11,32
16,26,11,32
16,27,7,34
16,28,7,34
16,29,7,34
16,30,8,42
16,31,8,42
16,32,3,40
16,33,3,40
16,34,3,40
16,35,4,14
16,36,4,14
17,1,8,23
17,2,8,23
17,3,4,14
17,4,4,14
17,5,11,32
17,6,11,32
17,7,5,48
17,8,5,48
17,9,1,24
17,10,1,24
17,11,3,45
17,12,3,45
17,13,12,50
17,14,12,50
17,15,12,50
17,16,4,14
17,17,4,14
17,18,7,37
17,19,7,37
17,20,7,37
17,21,3,45
17,22,3,45
17,23,3,45
17,24,9,38
17,25,9,38
17,26,5,48
17,27,5,48
17,28,13,52
17,29,13,52
17,30,10,16
17,31,10,16
17,32,6,24
17,33,6,24
17,34,6,24
17,35,2,41
17,36,2,41
18,1,12,54
18,2,12,54
18,3,12,54
18,4,10,16
18,5,10,16
18,6,3,45
18,7,3,45
18,8,13,53
18,9,13,53
18,10,5,46
18,11,5,46
18,12,1,31
18,13,1,31
18,14,4,28
18,15,4,28
18,16,6,24
18,17,6,24
18,18,6,24
18,19,8,23
18,20,8,23
18,21,9,35
18,22,9,35
18,23,4,28
18,24,4,28
18,25,11,40
18,26,11,40
18,27,7,37
18,28,7,37
18,29,7,37
18,30,3,45
18,31,3,45
18,32,3,45
18,33,5,46
18,34,5,46
18,35,2,30
18,36,2,30
19,1,5,27
19,2,5,27
19,3,3,20
19,4,3,20
19,5,3,20
19,6,2,10
19,7,2,10
19,8,7,4
19,9,7,4
19,10,7,4
19,11,10,15
19,12,10,15
19,13,5,27
19,14,5,27
19,15,13,52
19,16,13,52
19,17,11,32
19,18,11,32
19,19,3,20
19,20,3,20
19,21,6,9
19,22,6,9
19,23,6,9
19,24,12,49
19,25,12,49
19,26,12,49
19,27,8,23
19,28,8,23
19,29,4,12
19,30,4,12
19,31,9,35
19,32,9,35
19,33,1,26
19,34,1,26
19,35,4,12
19,36,4,12
20,1,7,25
20,2,7,25
20,3,7,25
20,4,3,6
20,5,3,6
20,6,6,9
20,7,6,9
20,8,6,9
20,9,3,6
20,10,3,6
20,11,3,6
20,12,5,27
20,13,5,27
20,14,9,35
20,15,9,35
20,16,4,12
20,17,4,12
20,18,13,52
20,19,13,52
20,20,4,12
20,21,4,12
20,22,11,32
20,23,11,32
20,24,10,15
20,25,10,15
20,26,2,10
20,27,2,10
20,28,1,26
20,29,1,26
20,30,12,54
20,31,12,54
20,32,12,54
20,33,8,23
20,34,8,23
20,35,5,27
20,36,5,27
21,1,3,22
21,2,3,22
21,3,3,22
21,4,9,35
21,5,9,35
21,6,10,15
21,7,10,15
21,8,4,12
21,9,4,12
21,10,7,25
21,11,7,25
21,12,7,25
21,13,11,32
21,14,11,32
21,15,8,23
21,16,8,23
21,17,4,12
21,18,4,12
21,19,5,8
21,20,5,8
21,21,2,10
21,22,2,10
21,23,6,3
21,24,6,3
21,25,6,3
21,26,13,52
21,27,13,52
21,28,1,26
21,29,1,26
21,30,3,22
21,31,3,22
21,32,12,54
21,33,12,54
21,34,12,54
21,35,5,8
21,36,5,8
22,1,11,32
22,2,11,32
22,3,13,52
22,4,13,52
22,5,8,23
22,6,8,23
22,7,4,28
22,8,4,28
22,9,1,26
22,10,1,26
22,11,5,8
22,12,5,8
22,13,9,35
22,14,9,35
22,15,10,15
22,16,10,15
22,17,5,8
22,18,5,8
22,19,7,4
22,20,7,4
22,21,7,4
22,22,2,10
22,23,2,10
22,24,3,20
22,25,3,20
22,26,12,49
22,27,12,49
22,28,12,49
22,29,4,28
22,30,4,28
22,31,3,20
22,32,3,20
22,33,3,20
22,34,6,9
22,35,6,9
22,36,6,9
23,1,12,49
23,2,12,49
23,3,12,49
23,4,9,35
23,5,9,35
23,6,8,17
23,7,8,17
23,8,4,11
23,9,4,11
23,10,7,25
23,11,7,25
23,12,7,25
23,13,3,6
23,14,3,6
23,15,3,6
23,16,13,52
23,17,13,52
23,18,11,32
23,19,11,32
23,20,5,27
23,21,5,27
23,22,10,15
23,23,10,15
23,24,6,3
23,25,6,3
23,26,6,3
23,27,1,26
23,28,1,26
23,29,3,6
23,30,3,6
23,31,5,27
23,32,5,27
23,33,2,34
23,34,2,34
23,35,4,11
23,36,4,11
24,1,8,23
24,2,8,23
24,3,7,25
24,4,7,25
24,5,7,25
24,6,5,8
24,7,5,8
24,8,9,35
24,9,9,35
24,10,12,49
24,11,12,49
24,12,12,49
24,13,3,20
24,14,3,20
24,15,2,34
24,16,2,34
24,17,4,28
24,18,4,28
24,19,11,32
24,20,11,32
24,21,10,15
24,22,10,15
24,23,6,9
24,24,6,9
24,25,6,9
24,26,13,52
24,27,13,52
24,28,3,20
24,29,3,20
24,30,3,20
24,31,4,28
24,32,4,28
24,33,5,8
24,34,5,8
24,35,1,26
24,36,1,26
25,1,8,5
25,2,8,5
25,3,1,26
25,4,1,26
25,5,5,27
25,6,5,27
25,7,13,52
25,8,13,52
25,9,4,28
25,10,4,28
25,11,3,6
25,12,3,6
25,13,7,4
25,14,7,4
25,15,7,4
25,16,9,35
25,17,9,35
25,18,12,49
25,19,12,49
25,20,12,49
25,21,6,3
25,22,6,3
25,23,6,3
25,24,3,6
25,25,3,6
25,26,3,6
25,27,2,34
25,28,2,34
25,29,11,32
25,30,11,32
25,31,4,28
25,32,4,28
25,33,5,27
25,34,5,27
25,35,10,15
25,36,10,15
26,1,3,22
26,2,3,22
26,3,3,22
26,4,10,15
26,5,10,15
26,6,9,35
26,7,9,35
26,8,2,34
26,9,2,34
26,10,1,26
26,11,1,26
26,12,12,54
26,13,12,54
26,14,12,54
26,15,6,9
26,16,6,9
26,17,6,9
26,18,5,27
26,19,5,27
26,20,3,22
26,21,3,22
26,22,8,23
26,23,8,23
26,24,13,52
26,25,13,52
26,26,7,7
26,27,7,7
26,28,7,7
26,29,5,27
26,30,5,27
26,31,4,12
26,32,4,12
26,33,11,32
26,34,11,32
26,35,4,12
26,36,4,12
27,1,5,27
27,2,5,27
27,3,2,10
27,4,2,10
27,5,4,12
27,6,4,12
27,7,1,26
27,8,1,26
27,9,11,32
27,10,11,32
27,11,3,20
27,12,3,20
27,13,13,52
27,14,13,52
27,15,4,12
27,16,4,12
27,17,7,7
27,18,7,7
27,19,7,7
27,20,10,15
27,21,10,15
27,22,8,5
27,23,8,5
27,24,6,9
27,25,6,9
27,26,6,9
27,27,5,27
27,28,5,27
27,29,3,20
27,30,3,20
27,31,3,20
27,32,9,35
27,33,9,35
27,34,12,49
27,35,12,49
27,36,12,49
