kelas,slot,mapel,guru
6,7,4,47
6,8,4,47
6,9,8,23
6,10,8,23
6,11,5,18
6,12,5,18
6,13,5,18
6,14,5,18
6,15,9,42
6,16,9,42
6,17,10,31
6,18,10,31
6,19,12,51
6,20,12,51
6,21,12,51
6,22,11,43
6,23,11,43
6,24,7,37
6,25,7,37
6,26,7,37
6,27,4,47
6,28,4,47
6,29,3,22
6,30,3,22
6,31,3,22
6,32,6,2
6,33,6,2
6,34,6,2
6,35,1,31
6,36,1,31
7,1,8,42
7,2,8,42
7,3,13,53
7,4,13,53
7,5,2,45
7,6,2,45
7,7,6,2
7,8,6,2
7,9,6,2
7,10,4,47
7,11,4,47
7,12,10,16
7,13,10,16
7,14,1,39
7,15,1,39
7,16,3,29
7,17,3,29
7,18,3,29
7,19,12,51
7,20,12,51
7,21,12,51
7,22,4,47
7,23,4,47
7,24,5,27
7,25,5,27
7,26,5,27
7,27,5,27
7,28,9,38
7,29,9,38
7,30,7,21
7,31,7,21
7,32,7,21
7,33,3,29
7,34,3,29
7,35,11,37
7,36,11,37
8,1,10,48
8,2,10,48
8,3,9,42
8,4,9,42
8,5,6,3
8,6,6,3
8,7,6,3
8,8,4,47
8,9,4,47
8,10,5,18
8,11,5,18
8,12,2,33
8,13,2,33
8,14,3,29
8,15,3,29
8,16,12,55
8,17,12,55
8,18,12,55
8,19,3,29
8,20,3,29
8,21,3,29
8,22,8,23
8,23,8,23
8,24,1,39
8,25,1,39
8,26,5,18
8,27,5,18
8,28,13,53
8,29,13,53
8,30,7,21
8,31,7,21
8,32,7,21
8,33,4,47
8,34,4,47
8,35,11,43
8,36,11,43
9,1,7,37
9,2,7,37
9,3,7,37
9,4,3,22
9,5,3,22
9,6,3,22
9,7,6,2
9,8,6,2
9,9,6,2
9,10,8,5
9,11,8,5
9,12,1,39
9,13,1,39
9,14,12,55
9,15,12,55
9,16,12,55
9,17,3,22
9,18,3,22
9,19,13,53
9,20,13,53
9,21,4,47
9,22,4,47
9,23,2,33
9,24,2,33
9,25,5,18
9,26,5,18
9,27,9,42
9,28,9,42
9,29,11,37
9,30,11,37
9,31,10,31
9,32,10,31
9,33,5,18
9,34,5,18
9,35,4,47
9,36,4,47
10,1,4,28
10,2,4,28
10,3,5,46
10,4,5,46
10,5,3,45
10,6,3,45
10,7,9,42
10,8,9,42
10,9,11,32
10,10,11,32
10,11,12,54
10,12,12,54
10,13,12,54
10,14,8,17
10,15,8,17
10,16,3,45
10,17,3,45
10,18,3,45
10,19,10,16
10,20,10,16
10,21,7,34
10,22,7,34
10,23,7,34
10,24,5,46
10,25,5,46
10,26,13,53
10,27,13,53
10,28,1,24
10,29,1,24
10,30,4,28
10,31,4,28
10,32,2,30
10,33,2,30
10,34,6,41
10,35,6,41
10,36,6,41
11,1,10,16
11,2,10,16
11,3,9,38
11,4,9,38
11,5,2,33
11,6,2,33
11,7,12,50
11,8,12,50
11,9,12,50
11,10,5,48
11,11,5,48
11,12,7,37
11,13,7,37
11,14,7,37
11,15,1,24
11,16,1,24
11,17,11,40
11,18,11,40
11,19,8,17
11,20,8,17
11,21,5,48
11,22,5,48
11,23,3,40
11,24,3,40
11,25,13,52
11,26,13,52
11,27,6,24
11,28,6,24
11,29,6,24
11,30,4,14
11,31,4,14
11,32,3,40
11,33,3,40
11,34,3,40
11,35,4,14
11,36,4,14
12,1,13,53
12,2,13,53
12,3,8,17
12,4,8,17
12,5,6,24
12,6,6,24
12,7,6,24
12,8,1,31
12,9,1,31
12,10,3,40
12,11,3,40
12,12,5,48
12,13,5,48
12,14,7,37
12,15,7,37
12,16,7,37
12,17,4,14
12,18,4,14
12,19,3,40
12,20,3,40
12,21,3,40
12,22,4,14
12,23,4,14
12,24,12,54
12,25,12,54
12,26,12,54
12,27,2,30
12,28,2,30
12,29,10,16
12,30,10,16
12,31,11,40
12,32,11,40
12,33,5,48
12,34,5,48
12,35,9,38
12,36,9,38
13,1,5,48
13,2,5,48
13,3,3,40
13,4,3,40
13,5,10,16
13,6,10,16
13,7,8,5
13,8,8,5
13,9,7,37
13,10,7,37
13,11,7,37
13,12,12,54
13,13,12,54
13,14,12,54
13,15,5,48
13,16,5,48
13,17,1,24
13,18,1,24
13,19,13,53
13,20,13,53
13,21,2,41
13,22,2,41
13,23,4,14
13,24,4,14
13,25,6,25
13,26,6,25
13,27,6,25
13,28,9,38
13,29,9,38
13,30,4,14
13,31,4,14
13,32,3,40
13,33,3,40
13,34,3,40
13,35,11,40
13,36,11,40
14,1,9,38
14,2,9,38
14,3,3,40
14,4,3,40
14,5,5,13
14,6,5,13
14,7,7,37
14,8,7,37
14,9,7,37
14,10,10,16
14,11,10,16
14,12,4,14
14,13,4,14
14,14,11,32
14,15,11,32
14,16,1,24
14,17,1,24
14,18,3,40
14,19,3,40
14,20,3,40
14,21,13,53
14,22,13,53
14,23,4,14
14,24,4,14
14,25,2,41
14,26,2,41
14,27,12,50
14,28,12,50
14,29,12,50
14,30,8,5
14,31,8,5
14,32,5,13
14,33,5,13
14,34,6,24
14,35,6,24
14,36,6,24
15,1,2,41
15,2,2,41
15,3,1,24
15,4,1,24
15,5,7,34
15,6,7,34
15,7,7,34
15,8,4,28
15,9,4,28
15,10,12,50
15,11,12,50
15,12,12,50
15,13,9,38
15,14,9,38
15,15,11,32
15,16,11,32
15,17,13,53
15,18,13,53
15,19,10,16
15,20,10,16
15,21,3,45
15,22,3,45
15,23,4,28
15,24,4,28
15,25,6,24
15,26,6,24
15,27,6,24
15,28,3,45
15,29,3,45
15,30,3,45
15,31,5,13
15,32,5,13
15,33,5,13
15,34,5,13
15,35,8,5
15,36,8,5
16,1,5,13
16,2,5,13
16,3,3,45
16,4,3,45
16,5,8,42
16,6,8,42
16,7,6,44
16,8,6,44
16,9,6,44
16,10,7,34
16,11,7,34
16,12,7,34
16,13,4,28
16,14,4,28
16,15,13,52
16,16,13,52
16,17,5,13
16,18,5,13
16,19,11,40
16,20,11,40
16,21,9,38
16,22,9,38
16,23,12,50
16,24,12,50
16,25,12,50
16,26,4,28
16,27,4,28
16,28,3,45
16,29,3,45
16,30,3,45
16,31,10,16
16,32,10,16
16,33,1,31
16,34,1,31
16,35,2,41
16,36,2,41
17,1,2,33
17,2,2,33
17,3,4,28
17,4,4,28
17,5,12,50
17,6,12,50
17,7,12,50
17,8,3,45
17,9,3,45
17,10,3,45
17,11,8,42
17,12,8,42
17,13,1,31
17,14,1,31
17,15,5,13
17,16,5,13
17,17,6,44
17,18,6,44
17,19,6,44
17,20,3,45
17,21,3,45
17,22,9,35
17,23,9,35
17,24,13,53
17,25,13,53
17,26,5,13
17,27,5,13
17,28,10,16
17,29,10,16
17,30,4,28
17,31,4,28
17,32,11,40
17,33,11,40
17,34,7,34
17,35,7,34
17,36,7,34
18,1,11,40
18,2,11,40
18,3,8,5
18,4,8,5
18,5,9,38
18,6,9,38
18,7,13,53
18,8,13,53
18,9,6,44
18,10,6,44
18,11,6,44
18,12,5,46
18,13,5,46
18,14,3,40
18,15,3,40
18,16,2,33
18,17,2,33
18,18,10,16
18,19,10,16
18,20,7,37
18,21,7,37
18,22,7,37
18,23,4,14
18,24,4,14
18,25,4,14
18,26,4,14
18,27,12,54
18,28,12,54
18,29,12,54
18,30,5,46
18,31,5,46
18,32,1,31
18,33,1,31
18,34,3,40
18,35,3,40
18,36,3,40
19,1,3,20
19,2,3,20
19,3,9,35
19,4,9,35
19,5,5,27
19,6,5,27
19,7,13,52
19,8,13,52
19,9,4,28
19,10,4,28
19,11,6,9
19,12,6,9
19,13,6,9
19,14,10,15
19,15,10,15
19,16,5,27
19,17,5,27
19,18,3,20
19,19,3,20
19,20,3,20
19,21,7,7
19,22,7,7
19,23,7,7
19,24,12,49
19,25,12,49
19,26,12,49
19,27,1,26
19,28,1,26
19,29,8,5
19,30,8,5
19,31,4,28
19,32,4,28
19,33,2,34
19,34,2,34
19,35,11,32
19,36,11,32
20,1,6,9
20,2,6,9
20,3,6,9
20,4,10,15
20,5,10,15
20,6,1,26
20,7,1,26
20,8,7,4
20,9,7,4
20,10,7,4
20,11,4,12
20,12,4,12
20,13,2,10
20,14,2,10
20,15,3,6
20,16,3,6
20,17,3,6
20,18,5,27
20,19,5,27
20,20,4,12
20,21,4,12
20,22,11,32
20,23,11,32
20,24,5,27
20,25,5,27
20,26,12,54
20,27,12,54
20,28,12,54
20,29,8,5
20,30,8,5
20,31,9,35
20,32,9,35
20,33,3,6
20,34,3,6
20,35,13,52
20,36,13,52
21,1,6,9
21,2,6,9
21,3,6,9
21,4,3,6
21,5,3,6
21,6,11,32
21,7,11,32
21,8,4,12
21,9,4,12
21,10,9,35
21,11,9,35
21,12,8,5
21,13,8,5
21,14,5,27
21,15,5,27
21,16,12,49
21,17,12,49
21,18,12,49
21,19,13,52
21,20,13,52
21,21,3,6
21,22,3,6
21,23,3,6
21,24,1,26
21,25,1,26
21,26,4,12
21,27,4,12
21,28,2,10
21,29,2,10
21,30,10,15
21,31,10,15
21,32,7,25
21,33,7,25
21,34,7,25
21,35,5,27
21,36,5,27
22,1,4,12
22,2,4,12
22,3,6,3
22,4,6,3
22,5,6,3
22,6,5,27
22,7,5,27
22,8,8,5
22,9,8,5
22,10,1,26
22,11,1,26
22,12,5,27
22,13,5,27
22,14,4,12
22,15,4,12
22,16,10,15
22,17,10,15
22,18,9,35
22,19,9,35
22,20,2,10
22,21,2,10
22,22,13,52
22,23,13,52
22,24,12,49
22,25,12,49
22,26,12,49
22,27,3,22
22,28,3,22
22,29,3,22
22,30,3,22
22,31,3,22
22,32,11,32
22,33,11,32
22,34,7,25
22,35,7,25
22,36,7,25
23,1,9,35
23,2,9,35
23,3,4,12
23,4,4,12
23,5,3,22
23,6,3,22
23,7,10,15
23,8,10,15
23,9,7,7
23,10,7,7
23,11,7,7
23,12,12,49
23,13,12,49
23,14,12,49
23,15,3,22
23,16,3,22
23,17,3,22
23,18,4,12
23,19,4,12
23,20,8,23
23,21,8,23
23,22,11,32
23,23,11,32
23,24,2,34
23,25,2,34
23,26,5,8
23,27,5,8
23,28,6,9
23,29,6,9
23,30,6,9
23,31,5,8
23,32,5,8
23,33,13,52
23,34,13,52
23,35,1,26
23,36,1,26
24,1,4,12
24,2,4,12
24,3,6,3
24,4,6,3
24,5,6,3
24,6,12,49
24,7,12,49
24,8,12,49
24,9,9,35
24,10,9,35
24,11,10,15
24,12,10,15
24,13,4,12
24,14,4,12
24,15,5,27
24,16,5,27
24,17,3,22
24,18,3,22
24,19,7,7
24,20,7,7
24,21,7,7
24,22,8,23
24,23,8,23
24,24,1,26
24,25,1,26
24,26,13,52
24,27,13,52
24,28,5,27
24,29,5,27
24,30,2,34
24,31,2,34
24,32,3,22
24,33,3,22
24,34,3,22
24,35,11,32
24,36,11,32
25,1,10,15
25,2,10,15
25,3,9,35
25,4,9,35
25,5,7,25
25,6,7,25
25,7,7,25
25,8,5,8
25,9,5,8
25,10,6,3
25,11,6,3
25,12,6,3
25,13,13,52
25,14,13,52
25,15,4,12
25,16,4,12
25,17,1,26
25,18,1,26
25,19,8,23
25,20,8,23
25,21,2,34
25,22,2,34
25,23,4,12
25,24,4,12
25,25,12,54
25,26,12,54
25,27,12,54
25,28,3,22
25,29,3,22
25,30,11,32
25,31,11,32
25,32,3,22
25,33,3,22
25,34,3,22
25,35,5,8
25,36,5,8
26,1,1,26
26,2,1,26
26,3,13,52
26,4,13,52
26,5,3,22
26,6,3,22
26,7,3,22
26,8,5,8
26,9,5,8
26,10,3,22
26,11,3,22
26,12,6,9
26,13,6,9
26,14,6,9
26,15,8,17
26,16,8,17
26,17,9,35
26,18,9,35
26,19,12,49
26,20,12,49
26,21,12,49
26,22,5,8
26,23,5,8
26,24,7,7
26,25,7,7
26,26,7,7
26,27,10,15
26,28,10,15
26,29,4,11
26,30,4,11
26,31,11,32
26,32,11,32
26,33,2,10
26,34,2,10
26,35,4,11
26,36,4,11
27,1,9,35
27,2,9,35
27,3,3,20
27,4,3,20
27,5,3,20
27,6,7,7
27,7,7,7
27,8,7,7
27,9,4,28
27,10,4,28
27,11,2,34
27,12,2,34
27,13,8,23
27,14,8,23
27,15,10,15
27,16,10,15
27,17,5,27
27,18,5,27
27,19,13,52
27,20,13,52
27,21,1,26
27,22,1,26
27,23,4,28
27,24,4,28
27,25,3,20
27,26,3,20
27,27,5,27
27,28,5,27
27,29,11,32
27,30,11,32
27,31,6,3
27,32,6,3
27,33,6,3
27,34,12,49
27,35,12,49
27,36,12,49
