kelas,slot,mapel,guru
9,3,3,36
9,4,3,36
9,5,6,44
9,6,6,44
9,7,6,44
9,8,3,36
9,9,3,36
9,10,3,36
9,11,5,18
9,12,5,18
9,13,9,42
9,14,9,42
9,15,1,39
9,16,1,39
9,17,2,33
9,18,2,33
9,19,5,18
9,20,5,18
9,21,8,23
9,22,8,23
9,23,4,47
9,24,4,47
9,25,7,37
9,26,7,37
9,27,7,37
9,28,4,47
9,29,4,47
9,30,13,53
9,31,13,53
9,32,12,55
9,33,12,55
9,34,12,55
9,35,11,43
9,36,11,43
10,1,3,40
10,2,3,40
10,3,3,40
10,4,3,40
10,5,3,40
10,6,5,46
10,7,5,46
10,8,5,46
10,9,5,46
10,10,10,16
10,11,10,16
10,12,9,42
10,13,9,42
10,14,2,30
10,15,2,30
10,16,8,5
10,17,8,5
10,18,7,37
10,19,7,37
10,20,7,37
10,21,11,40
10,22,11,40
10,23,6,24
10,24,6,24
10,25,6,24
10,26,1,31
10,27,1,31
10,28,4,28
10,29,4,28
10,30,13,52
10,31,13,52
10,32,4,28
10,33,4,28
10,34,12,50
10,35,12,50
10,36,12,50
11,1,5,48
11,2,5,48
11,3,3,40
11,4,3,40
11,5,3,40
11,6,13,52
11,7,13,52
11,8,11,32
11,9,11,32
11,10,10,16
11,11,10,16
11,12,9,38
11,13,9,38
11,14,7,34
11,15,7,34
11,16,7,34
11,17,1,24
11,18,1,24
11,19,4,28
11,20,4,28
11,21,3,40
11,22,3,40
11,23,12,50
11,24,12,50
11,25,12,50
11,26,4,28
11,27,4,28
11,28,2,41
11,29,2,41
11,30,5,48
11,31,5,48
11,32,8,42
11,33,8,42
11,34,6,44
11,35,6,44
11,36,6,44
12,1,8,5
12,2,8,5
12,3,3,45
12,4,3,45
12,5,3,45
12,6,12,54
12,7,12,54
12,8,12,54
12,9,2,33
12,10,2,33
12,11,5,48
12,12,5,48
12,13,9,35
12,14,9,35
12,15,1,31
12,16,1,31
12,17,7,34
12,18,7,34
12,19,7,34
12,20,5,48
12,21,5,48
12,22,11,32
12,23,11,32
12,24,4,14
12,25,4,14
12,26,13,52
12,27,13,52
12,28,4,14
12,29,4,14
12,30,10,16
12,31,10,16
12,32,3,45
12,33,3,45
12,34,6,25
12,35,6,25
12,36,6,25
13,1,6,44
13,2,6,44
13,3,6,44
13,4,3,45
13,5,3,45
13,6,3,45
13,7,5,46
13,8,5,46
13,9,7,34
13,10,7,34
13,11,7,34
13,12,12,50
13,13,12,50
13,14,12,50
13,15,4,28
13,16,4,28
13,17,1,31
13,18,1,31
13,19,5,46
13,20,5,46
13,21,4,28
13,22,4,28
13,23,10,16
13,24,10,16
13,25,11,40
13,26,11,40
13,27,13,52
13,28,13,52
13,29,3,45
13,30,3,45
13,31,8,17
13,32,8,17
13,33,9,38
13,34,9,38
13,35,2,33
13,36,2,33
14,1,13,52
14,2,13,52
14,3,3,40
14,4,3,40
14,5,3,40
14,6,7,34
14,7,7,34
14,8,7,34
14,9,4,28
14,10,4,28
14,11,5,48
14,12,5,48
14,13,3,40
14,14,3,40
14,15,12,50
14,16,12,50
14,17,12,50
14,18,11,40
14,19,11,40
14,20,6,25
14,21,6,25
14,22,6,25
14,23,8,17
14,24,8,17
14,25,2,30
14,26,2,30
14,27,1,24
14,28,1,24
14,29,4,28
14,30,4,28
14,31,9,38
14,32,9,38
14,33,10,16
14,34,10,16
14,35,5,48
14,36,5,48
15,1,4,14
15,2,4,14
15,3,2,33
15,4,2,33
15,5,3,45
15,6,3,45
15,7,3,45
15,8,10,16
15,9,10,16
15,10,11,40
15,11,11,40
15,12,6,25
15,13,6,25
15,14,6,25
15,15,8,23
15,16,8,23
15,17,7,37
15,18,7,37
15,19,7,37
15,20,12,54
15,21,12,54
15,22,12,54
15,23,3,45
15,24,3,45
15,25,9,35
15,26,9,35
15,27,1,31
15,28,1,31
15,29,5,48
15,30,5,48
15,31,4,14
15,32,4,14
15,33,5,48
15,34,5,48
15,35,13,52
15,36,13,52
16,1,10,16
16,2,10,16
16,3,8,42
16,4,8,42
16,5,4,14
16,6,4,14
16,7,13,53
16,8,13,53
16,9,3,40
16,10,3,40
16,11,3,40
16,12,4,14
16,13,4,14
16,14,1,24
16,15,1,24
16,16,2,30
16,17,2,30
16,18,3,40
16,19,3,40
16,20,9,42
16,21,9,42
16,22,12,50
16,23,12,50
16,24,12,50
16,25,11,32
16,26,11,32
16,27,7,34
16,28,7,34
16,29,7,34
16,30,5,13
16,31,5,13
16,32,6,24
16,33,6,24
16,34,6,24
16,35,5,13
16,36,5,13
17,1,7,34
17,2,7,34
17,3,7,34
17,4,11,32
17,5,11,32
17,6,8,17
17,7,8,17
17,8,6,24
17,9,6,24
17,10,6,24
17,11,5,48
17,12,5,48
17,13,1,31
17,14,1,31
17,15,9,42
17,16,9,42
17,17,3,45
17,18,3,45
17,19,3,45
17,20,10,16
17,21,10,16
17,22,3,45
17,23,3,45
17,24,2,33
17,25,2,33
17,26,12,54
17,27,12,54
17,28,12,54
17,29,5,48
17,30,5,48
17,31,13,52
17,32,13,52
17,33,4,28
17,34,4,28
17,35,4,28
17,36,4,28
18,1,8,5
18,2,8,5
18,3,4,14
18,4,4,14
18,5,13,52
18,6,13,52
18,7,11,40
18,8,11,40
18,9,5,48
18,10,5,48
18,11,5,48
18,12,5,48
18,13,2,30
18,14,2,30
18,15,4,14
18,16,4,14
18,17,1,24
18,18,1,24
18,19,3,40
18,20,3,40
18,21,9,42
18,22,9,42
18,23,7,37
18,24,7,37
18,25,7,37
18,26,10,16
18,27,10,16
18,28,6,24
18,29,6,24
18,30,6,24
18,31,12,54
18,32,12,54
18,33,12,54
18,34,3,40
18,35,3,40
18,36,3,40
19,1,8,17
19,2,8,17
19,3,4,12
19,4,4,12
19,5,3,20
19,6,3,20
19,7,3,20
19,8,10,15
19,9,10,15
19,10,6,9
19,11,6,9
19,12,6,9
19,13,9,35
19,14,9,35
19,15,11,32
19,16,11,32
19,17,2,10
19,18,2,10
19,19,12,54
19,20,12,54
19,21,12,54
19,22,5,27
19,23,5,27
19,24,4,12
19,25,4,12
19,26,3,20
19,27,3,20
19,28,5,27
19,29,5,27
19,30,13,52
19,31,13,52
19,32,1,26
19,33,1,26
19,34,7,4
19,35,7,4
19,36,7,4
20,1,11,32
20,2,11,32
20,3,4,12
20,4,4,12
20,5,4,12
20,6,4,12
20,7,10,15
20,8,10,15
20,9,2,34
20,10,2,34
20,11,8,5
20,12,8,5
20,13,12,54
20,14,12,54
20,15,12,54
20,16,13,52
20,17,13,52
20,18,9,35
20,19,9,35
20,20,3,20
20,21,3,20
20,22,3,20
20,23,3,20
20,24,3,20
20,25,1,26
20,26,1,26
20,27,5,8
20,28,5,8
20,29,7,25
20,30,7,25
20,31,7,25
20,32,6,9
20,33,6,9
20,34,6,9
20,35,5,8
20,36,5,8
21,1,13,52
21,2,13,52
21,3,11,32
21,4,11,32
21,5,2,34
21,6,2,34
21,7,4,11
21,8,4,11
21,9,5,8
21,10,5,8
21,11,3,6
21,12,3,6
21,13,3,6
21,14,3,6
21,15,3,6
21,16,6,9
21,17,6,9
21,18,6,9
21,19,10,15
21,20,10,15
21,21,12,54
21,22,12,54
21,23,12,54
21,24,4,11
21,25,4,11
21,26,8,5
21,27,8,5
21,28,5,8
21,29,5,8
21,30,7,4
21,31,7,4
21,32,7,4
21,33,9,35
21,34,9,35
21,35,1,26
21,36,1,26
22,1,2,10
22,2,2,10
22,3,3,6
22,4,3,6
22,5,3,6
22,6,11,32
22,7,11,32
22,8,5,8
22,9,5,8
22,10,4,12
22,11,4,12
22,12,5,8
22,13,5,8
22,14,7,4
22,15,7,4
22,16,7,4
22,17,3,6
22,18,3,6
22,19,12,49
22,20,12,49
22,21,12,49
22,22,4,12
22,23,4,12
22,24,1,26
22,25,1,26
22,26,9,35
22,27,9,35
22,28,6,9
22,29,6,9
22,30,6,9
22,31,13,52
22,32,13,52
22,33,8,17
22,34,8,17
22,35,10,15
22,36,10,15
23,1,9,35
23,2,9,35
23,3,4,12
23,4,4,12
23,5,5,8
23,6,5,8
23,7,8,17
23,8,8,17
23,9,13,52
23,10,13,52
23,11,12,49
23,12,12,49
23,13,12,49
23,14,3,22
23,15,3,22
23,16,2,10
23,17,2,10
23,18,11,32
23,19,11,32
23,20,1,26
23,21,1,26
23,22,3,22
23,23,3,22
23,24,3,22
23,25,7,4
23,26,7,4
23,27,7,4
23,28,5,8
23,29,5,8
23,30,6,3
23,31,6,3
23,32,6,3
23,33,10,15
23,34,10,15
23,35,4,12
23,36,4,12
24,1,1,26
24,2,1,26
24,3,7,25
24,4,7,25
24,5,7,25
24,6,5,8
24,7,5,8
24,8,13,52
24,9,13,52
24,10,4,11
24,11,4,11
24,12,8,23
24,13,8,23
24,14,10,15
24,15,10,15
24,16,4,11
24,17,4,11
24,18,6,9
24,19,6,9
24,20,6,9
24,21,5,8
24,22,5,8
24,23,9,35
24,24,9,35
24,25,12,54
24,26,12,54
24,27,12,54
24,28,2,10
24,29,2,10
24,30,11,32
24,31,11,32
24,32,3,20
24,33,3,20
24,34,3,20
24,35,3,20
24,36,3,20
25,1,1,26
25,2,1,26
25,3,9,35
25,4,9,35
25,5,10,15
25,6,10,15
25,7,7,7
25,8,7,7
25,9,7,7
25,10,4,28
25,11,4,28
25,12,13,52
25,13,13,52
25,14,5,27
25,15,5,27
25,16,2,34
25,17,2,34
25,18,6,3
25,19,6,3
25,20,6,3
25,21,3,20
25,22,3,20
25,23,3,20
25,24,3,20
25,25,3,20
25,26,5,27
25,27,5,27
25,28,8,17
25,29,8,17
25,30,11,32
25,31,11,32
25,32,12,54
25,33,12,54
25,34,12,54
25,35,4,28
25,36,4,28
26,1,7,25
26,2,7,25
26,3,7,25
26,4,10,15
26,5,10,15
26,6,3,20
26,7,3,20
26,8,6,3
26,9,6,3
26,10,6,3
26,11,9,35
26,12,9,35
26,13,8,23
26,14,8,23
26,15,12,49
26,16,12,49
26,17,12,49
26,18,2,34
26,19,2,34
26,20,4,11
26,21,4,11
26,22,11,32
26,23,11,32
26,24,5,27
26,25,5,27
26,26,13,52
26,27,13,52
26,28,4,11
26,29,4,11
26,30,1,26
26,31,1,26
26,32,5,27
26,33,5,27
26,34,3,20
26,35,3,20
26,36,3,20
27,1,1,26
27,2,1,26
27,3,2,10
27,4,2,10
27,5,4,12
27,6,4,12
27,7,9,35
27,8,9,35
27,9,11,32
27,10,11,32
27,11,8,17
27,12,8,17
27,13,10,15
27,14,10,15
27,15,5,8
27,16,5,8
27,17,7,4
27,18,7,4
27,19,7,4
27,20,6,9
27,21,6,9
27,22,6,9
27,23,3,22
27,24,3,22
27,25,3,22
27,26,4,12
27,27,4,12
27,28,3,22
27,29,3,22
27,30,12,49
27,31,12,49
27,32,12,49
27,33,5,8
27,34,5,8
27,35,13,52
27,36,13,52
