iterasi,method,best,avg
310,GA,2520,2621.9
311,GA,2520,2601.7
312,GA,2520,2618.5
313,GA,2520,2614.5
314,GA,2520,2601.5
315,GA,2515,2594.6
316,GA,2515,2604.7
317,GA,2510,2605.1
318,GA,2510,2577.8
319,GA,2510,2597.4
320,GA,2510,2584.2
321,GA,2510,2589.0
322,GA,2510,2574.8
323,GA,2510,2583.6
324,GA,2510,2590.3
325,GA,2510,2597.7
326,GA,2505,2604.6
327,GA,2505,2589.4
328,GA,2500,2587.6
329,GA,2500,2576.7
330,GA,2500,2580.1
331,GA,2500,2550.7
332,GA,2500,2598.8
333,GA,2400,2563.2
334,GA,2400,2553.5
335,GA,2400,2502.3
336,GA,2400,2494.5
337,GA,2400,2469.6
338,GA,2400,2484.2
339,GA,2400,2472.2
340,GA,2380,2486.3
341,GA,2380,2482.8
342,GA,2380,2462.9
343,GA,2380,2478.5
344,GA,2380,2454.8
345,GA,2380,2473.5
346,GA,2375,2463.2
347,GA,2375,2473.4
348,GA,2375,2478.3
349,GA,2375,2454.5
350,GA,2375,2447.0
351,GA,2375,2457.2
352,GA,2375,2469.7
353,GA,2375,2471.3
354,GA,2375,2449.2
355,GA,2355,2445.1
356,GA,2355,2427.6
357,GA,2355,2431.9
358,GA,2355,2450.6
359,GA,2355,2448.8
360,GA,2355,2425.8
361,GA,2355,2442.4
362,GA,2355,2434.7
363,GA,2355,2424.2
364,GA,2335,2431.7
365,GA,2335,2441.0
366,GA,2335,2442.6
367,GA,2335,2441.7
368,GA,2335,2430.6
369,GA,2335,2430.4
370,GA,2335,2423.2
371,GA,2335,2406.1
372,GA,2330,2408.1
373,GA,2330,2416.9
374,GA,2330,2404.7
375,GA,2330,2424.3
376,GA,2310,2406.4
377,GA,2310,2431.4
378,GA,2310,2411.2
379,GA,2310,2408.1
380,GA,2310,2382.8
381,GA,2310,2377.0
382,GA,2310,2392.0
383,GA,2310,2385.1
384,GA,2310,2415.4
385,GA,2310,2394.2
386,GA,2310,2380.8
387,GA,2310,2412.2
388,GA,2310,2407.0
389,GA,2310,2372.9
390,GA,2310,2393.9
391,GA,2305,2421.4
392,GA,2305,2406.7
393,GA,2290,2384.7
394,GA,2285,2375.4
395,GA,2285,2379.1
396,GA,2285,2363.2
397,GA,2285,2377.2
398,GA,2280,2362.1
399,GA,2280,2362.2
400,GA,2280,2366.2
401,GA,2280,2367.4
402,GA,2275,2359.4
403,GA,2275,2368.0
404,GA,2275,2349.3
405,GA,2270,2358.8
406,GA,2270,2374.4
407,GA,2270,2349.4
408,GA,2270,2354.0
409,GA,2270,2357.0
410,GA,2270,2338.6
411,GA,2270,2338.4
412,GA,2210,2361.6
413,GA,2210,2334.5
414,GA,2210,2342.6
415,GA,2210,2307.3
416,GA,2210,2299.4
417,GA,2210,2281.5
418,GA,2210,2301.3
419,GA,2210,2286.6
420,GA,2210,2300.5
421,GA,2210,2277.7
422,GA,2205,2296.9
423,GA,2205,2293.1
424,GA,2205,2287.8
425,GA,2205,2266.0
426,GA,2205,2276.8
427,GA,2205,2278.7
428,GA,2205,2295.3
429,GA,2205,2286.9
430,GA,2205,2285.1
431,GA,2205,2298.9
432,GA,2205,2305.4
433,GA,2205,2302.8
434,GA,2205,2288.7
435,GA,2205,2281.7
436,GA,2205,2295.0
437,GA,2200,2302.1
438,GA,2200,2284.7
439,GA,2200,2286.1
440,GA,2200,2272.0
441,GA,2200,2293.7
442,GA,2200,2299.6
443,GA,2200,2275.7
444,GA,2200,2266.7
445,GA,2200,2287.3
446,GA,2200,2284.6
447,GA,2180,2279.4
448,GA,2180,2272.1
449,GA,2180,2266.7
450,GA,2180,2274.9
451,GA,2175,2256.7
452,GA,2175,2259.3
453,GA,2175,2252.7
454,GA,2175,2254.9
455,GA,2175,2273.8
456,GA,2175,2255.3
457,GA,2175,2265.8
458,GA,2175,2240.3
459,GA,2175,2257.6
460,GA,2175,2247.9
461,GA,2175,2270.7
462,GA,2175,2267.4
463,GA,2175,2268.0
464,GA,2175,2265.4
465,GA,2175,2255.3
466,GA,2175,2257.2
467,GA,2170,2249.7
468,GA,2170,2279.1
469,GA,2170,2243.7
470,GA,2170,2271.9
471,GA,2170,2251.6
472,GA,2170,2260.1
473,GA,2170,2250.4
474,GA,2170,2255.1
475,GA,2150,2252.3
476,GA,2150,2258.2
477,GA,2150,2271.2
478,GA,2150,2233.2
479,GA,2150,2224.6
480,GA,2150,2236.9
481,GA,2150,2224.5
482,GA,2150,2247.4
483,GA,2150,2222.9
484,GA,2150,2244.1
485,GA,2150,2245.3
486,GA,2145,2232.7
487,GA,2130,2231.2
488,GA,2125,2240.7
489,GA,2125,2215.7
490,GA,2125,2214.6
491,GA,2125,2201.9
492,GA,2125,2216.6
493,GA,2125,2210.1
494,GA,2125,2198.0
495,GA,2125,2210.8
496,GA,2125,2199.5
497,GA,2125,2219.1
498,GA,2125,2222.7
499,GA,2125,2217.4
500,GA,2125,2188.6
501,GA,2125,2230.4
502,GA,2125,2199.7
503,GA,2125,2224.7
504,GA,2125,2200.0
505,GA,2125,2207.2
506,GA,2125,2228.4
507,GA,2125,2214.5
508,GA,2125,2209.8
509,GA,2125,2212.4
510,GA,2125,2218.3
511,GA,2125,2202.5
512,GA,2125,2202.9
513,GA,2125,2210.8
514,GA,2125,2221.8
515,GA,2125,2224.5
516,GA,2125,2203.4
517,GA,2125,2191.6
518,GA,2110,2213.7
519,GA,2110,2223.6
520,GA,2110,2208.6
521,GA,2110,2192.3
522,GA,2110,2226.0
523,GA,2110,2190.5
524,GA,2110,2193.9
525,GA,2110,2200.7
526,GA,2110,2185.2
527,GA,2110,2187.8
528,GA,2110,2178.8
529,GA,2110,2205.9
530,GA,2110,2205.9
531,GA,2110,2195.4
532,GA,2110,2198.3
533,GA,2110,2187.1
534,GA,2110,2201.9
535,GA,2110,2195.9
536,GA,2110,2199.3
537,GA,2110,2179.0
538,GA,2110,2195.0
539,GA,2110,2191.0
540,GA,2110,2174.0
541,GA,2110,2197.3
542,GA,2110,2204.8
543,GA,2110,2183.8
544,GA,2110,2186.9
545,GA,2110,2200.6
546,GA,2110,2194.1
547,GA,2110,2196.6
548,GA,2110,2171.9
549,GA,2110,2184.3
550,GA,2110,2204.6
551,GA,2110,2189.5
552,GA,2110,2180.0
553,GA,2110,2195.8
554,GA,2110,2191.2
555,GA,2110,2197.3
556,GA,2110,2178.2
557,GA,2110,2190.0
558,GA,2110,2199.3
559,GA,2110,2171.3
560,GA,2110,2199.6
561,GA,2110,2171.6
562,GA,2110,2184.5
563,GA,2105,2197.7
564,GA,2105,2180.1
565,GA,2105,2203.5
566,GA,2105,2206.8
567,GA,2105,2199.7
568,GA,2105,2189.0
569,GA,2105,2186.3
570,GA,2105,2177.8
571,GA,2105,2177.6
572,GA,2105,2176.1
573,GA,2105,2181.6
574,GA,2105,2195.5
575,GA,2105,2185.8
576,GA,2105,2190.8
577,GA,2105,2208.3
578,GA,2105,2192.3
579,GA,2105,2176.8
580,GA,2105,2198.1
581,GA,2105,2208.7
582,GA,2105,2184.7
583,GA,2105,2191.8
584,GA,2105,2197.4
585,GA,2105,2175.2
586,GA,2105,2186.1
587,GA,2105,2188.6
588,GA,2105,2181.2
589,GA,2105,2181.7
590,GA,2105,2179.7
591,GA,2100,2163.9
592,GA,2100,2200.9
593,GA,2100,2191.6
594,GA,2095,2186.4
595,GA,2095,2178.4
596,GA,2095,2181.5
597,GA,2095,2186.3
598,GA,2090,2182.0
599,GA,2090,2184.2
600,GA,2090,2173.6
601,GA,2090,2198.0
602,GA,2090,2171.9
603,GA,2090,2171.1
604,GA,2090,2176.3
605,GA,2090,2184.4
606,GA,2090,2176.0
607,GA,2090,2151.3
608,GA,2090,2167.0
609,GA,2090,2184.4
610,GA,2090,2179.8
611,GA,2090,2166.7
612,GA,2090,2185.4
613,GA,2090,2182.2
614,GA,2090,2182.2
615,GA,2090,2170.4
616,GA,2090,2158.9
617,GA,2090,2188.9
618,GA,2090,2175.5
619,GA,2090,2176.5
620,GA,2090,2181.8
621,GA,2090,2166.2
622,GA,2085,2169.2
623,GA,2085,2176.8
624,GA,2085,2163.7
625,GA,2085,2188.3
626,GA,2085,2150.0
627,GA,2085,2165.8
628,GA,2085,2161.5
629,GA,2085,2177.2
630,GA,2085,2160.1
631,GA,2085,2171.7
632,GA,2085,2174.1
633,GA,2085,2162.6
634,GA,2085,2180.8
635,GA,2085,2154.3
636,GA,2085,2150.9
637,GA,2070,2172.0
638,GA,2070,2168.1
639,GA,2070,2161.8
640,GA,2070,2143.2
641,GA,2070,2158.8
642,GA,2070,2152.2
643,GA,2070,2140.5
644,GA,2070,2138.0
645,GA,2070,2160.0
646,GA,2070,2151.2
647,GA,2070,2154.2
648,GA,2070,2168.0
649,GA,2070,2160.1
650,GA,2070,2156.7
651,GA,2065,2161.2
652,GA,2065,2138.9
653,GA,2065,2152.8
654,GA,2065,2147.2
655,GA,2065,2150.5
656,GA,2065,2146.2
657,GA,2065,2171.0
658,GA,2065,2153.8
659,GA,2065,2166.3
660,GA,2065,2130.3
661,GA,2065,2150.9
662,GA,2065,2151.0
663,GA,2065,2143.2
664,GA,2065,2159.4
665,GA,2065,2126.8
666,GA,2065,2157.6
667,GA,2065,2132.1
668,GA,2065,2137.6
669,GA,2065,2163.7
670,GA,2065,2174.9
671,GA,2065,2136.7
672,GA,2065,2128.8
673,GA,2065,2162.2
674,GA,2065,2142.7
675,GA,2065,2135.7
676,GA,2065,2174.1
677,GA,2065,2129.0
678,GA,2065,2155.1
679,GA,2065,2136.5
680,GA,2065,2129.3
681,GA,2065,2144.3
682,GA,2065,2133.5
683,GA,2065,2141.1
684,GA,2065,2160.8
685,GA,2065,2131.9
686,GA,2065,2145.9
687,GA,2065,2157.6
688,GA,2065,2182.0
689,GA,2065,2149.7
690,GA,2065,2139.0
691,GA,2065,2160.8
692,GA,2065,2162.3
693,GA,2065,2136.4
694,GA,2065,2130.7
695,GA,2065,2135.3
696,GA,2065,2146.4
697,GA,2065,2152.0
698,GA,2065,2158.4
699,GA,2065,2157.3
700,GA,2065,2137.4
701,GA,2065,2168.2
702,GA,2065,2153.8
703,GA,2065,2150.9
704,GA,2065,2160.7
705,GA,2065,2139.5
706,GA,2065,2164.2
707,GA,2065,2172.1
708,GA,2065,2169.9
709,GA,2065,2159.8
710,GA,2065,2138.1
711,GA,2065,2140.2
712,GA,2065,2155.2
713,GA,2065,2150.5
714,GA,2065,2146.0
715,GA,2065,2137.5
716,GA,2065,2155.1
717,GA,2065,2162.0
718,GA,2065,2141.2
719,GA,2065,2161.0
720,GA,2065,2155.8
721,GA,2065,2136.7
722,GA,2065,2137.4
723,GA,2065,2142.0
724,GA,2065,2150.2
725,GA,2065,2143.8
726,GA,2065,2167.9
727,GA,2065,2147.3
728,GA,2065,2130.7
729,GA,2065,2138.8
730,GA,2065,2161.4
731,GA,2065,2158.3
732,GA,2065,2165.0
733,GA,2065,2145.1
734,GA,2065,2137.7
735,GA,2065,2152.1
736,GA,2065,2136.2
737,GA,2065,2151.2
738,GA,2065,2156.1
739,GA,2065,2148.7
740,GA,2065,2137.4
741,GA,2065,2154.3
742,GA,2065,2164.5
743,GA,2065,2149.2
744,GA,2065,2148.9
745,GA,2065,2159.1
746,GA,2065,2170.4
747,GA,2065,2153.6
748,GA,2065,2143.4
749,GA,2065,2131.0
750,GA,2065,2151.4
751,GA,2065,2146.0
752,GA,2065,2142.7
753,GA,2065,2145.0
754,GA,2065,2153.6
755,GA,2065,2146.6
756,GA,2065,2145.4
757,GA,2065,2154.0
758,GA,2065,2151.4
759,GA,2065,2149.9
760,GA,2065,2153.7
761,GA,2065,2152.5
762,GA,2065,2140.7
763,GA,2065,2149.1
764,GA,2065,2144.2
765,GA,2065,2154.9
766,GA,2065,2146.7
767,GA,2065,2152.5
768,GA,2065,2160.9
769,GA,2065,2156.2
770,GA,2065,2132.6
771,GA,2065,2152.0
772,GA,2065,2149.7
773,GA,2065,2149.4
774,GA,2065,2146.8
775,GA,2065,2165.5
776,GA,2065,2145.2
777,GA,2065,2163.9
778,GA,2065,2167.6
779,GA,2065,2163.0
780,GA,2065,2158.4
781,GA,2065,2140.7
782,GA,2065,2143.1
783,GA,2065,2148.0
784,GA,2065,2170.4
785,GA,2065,2125.9
786,GA,2065,2149.5
787,GA,2065,2143.9
788,GA,2065,2159.0
789,GA,2065,2154.9
790,GA,2065,2146.0
791,GA,2065,2137.0
792,GA,2065,2140.6
793,GA,2065,2145.0
794,GA,2065,2153.0
795,GA,2065,2162.5
796,GA,2065,2138.0
797,GA,2065,2145.4
798,GA,2065,2149.0
799,GA,2065,2127.5
800,GA,2065,2167.4
801,GA,2065,2168.1
802,GA,2065,2137.0
803,GA,2065,2149.4
804,GA,2065,2152.0
805,GA,2065,2163.2
806,GA,2065,2127.2
807,GA,2065,2122.2
808,GA,2065,2142.8
809,GA,2065,2155.3
810,GA,2065,2153.2
811,GA,2065,2128.6
812,GA,2065,2143.3
813,GA,2065,2134.7
814,GA,2065,2144.8
815,GA,2065,2159.9
816,GA,2065,2146.1
817,GA,2065,2131.5
818,GA,2065,2145.0
819,GA,2065,2160.5
820,GA,2065,2177.4
821,GA,2065,2159.4
822,GA,2065,2158.9
823,GA,2065,2167.0
824,GA,2065,2146.3
825,GA,2065,2137.5
826,GA,2065,2146.1
827,GA,2065,2137.6
828,GA,2065,2146.4
829,GA,2065,2156.8
830,GA,2065,2149.9
831,GA,2065,2146.6
832,GA,2065,2122.2
833,GA,2065,2130.4
834,GA,2065,2140.0
835,GA,2065,2133.4
836,GA,2065,2139.9
837,GA,2045,2153.8
838,GA,2045,2143.7
839,GA,2045,2151.4
840,GA,2045,2148.7
841,GA,2045,2151.0
842,GA,2045,2145.9
843,GA,2045,2156.8
844,GA,2045,2139.9
845,GA,2045,2180.7
846,GA,2045,2149.5
847,GA,2045,2161.5
848,GA,2045,2149.2
849,GA,2045,2148.5
850,GA,2045,2167.0
851,GA,2045,2143.4
852,GA,2045,2144.1
853,GA,2045,2139.1
854,GA,2045,2161.7
855,GA,2045,2165.4
856,GA,2045,2148.2
857,GA,2045,2142.8
858,GA,2045,2126.9
859,GA,2045,2148.1
860,GA,2045,2145.4
861,GA,2045,2141.1
862,GA,2045,2162.8
863,GA,2045,2148.4
864,GA,2045,2132.3
865,GA,2045,2142.7
866,GA,2045,2162.0
867,GA,2045,2166.1
868,GA,2045,2152.2
869,GA,2045,2147.0
870,GA,2045,2151.5
871,GA,2045,2153.9
872,GA,2045,2129.6
873,GA,2045,2154.9
874,GA,2045,2138.9
875,GA,2045,2165.8
876,GA,2045,2149.7
877,GA,2045,2159.9
878,GA,2045,2162.0
879,GA,2045,2170.1
880,GA,2045,2134.7
881,GA,2045,2143.8
882,GA,2045,2128.7
883,GA,2045,2159.2
884,GA,2045,2155.0
885,GA,2045,2163.0
886,GA,2045,2149.2
887,GA,2045,2158.3
888,GA,2045,2162.2
889,GA,2045,2128.1
890,GA,2045,2150.2
891,GA,2045,2130.7
892,GA,2045,2140.3
893,GA,2045,2136.8
894,GA,2045,2137.1
895,GA,2045,2154.4
896,GA,2045,2143.7
897,GA,2045,2160.5
898,GA,2045,2141.3
899,GA,2045,2126.9
900,GA,2045,2161.3
901,GA,2045,2124.3
902,GA,2045,2149.6
903,GA,2045,2158.1
904,GA,2045,2158.6
905,GA,2045,2141.1
906,GA,2045,2154.3
907,GA,2045,2151.9
908,GA,2045,2144.3
909,GA,2045,2164.4
910,GA,2045,2152.4
911,GA,2045,2156.6
912,GA,2045,2123.9
913,GA,2045,2159.0
914,GA,2045,2167.8
915,GA,2045,2137.8
916,GA,2045,2156.1
917,GA,2045,2152.4
918,GA,2045,2159.0
919,GA,2045,2137.9
920,GA,2045,2133.0
921,GA,2045,2141.5
922,GA,2045,2158.5
923,GA,2045,2151.3
924,GA,2045,2152.8
925,GA,2045,2158.1
926,GA,2045,2140.6
927,GA,2045,2147.5
928,GA,2045,2152.5
929,GA,2045,2128.3
930,GA,2045,2119.6
931,GA,2045,2165.8
932,GA,2045,2150.3
933,GA,2045,2142.1
934,GA,2045,2142.3
935,GA,2045,2146.6
936,GA,2045,2160.5
937,GA,2045,2132.0
938,GA,2045,2151.2
939,GA,2045,2162.3
940,GA,2045,2142.8
941,GA,2045,2132.8
942,GA,2045,2136.9
943,GA,2045,2121.5
944,GA,2045,2127.2
945,GA,2045,2151.5
946,GA,2045,2142.0
947,GA,2045,2138.0
948,GA,2045,2146.8
949,GA,2045,2141.3
950,GA,2045,2140.3
951,GA,2045,2138.3
952,GA,2045,2127.5
953,GA,2045,2128.2
954,GA,2045,2147.2
955,GA,2045,2137.9
956,GA,2045,2130.0
957,GA,2045,2130.8
958,GA,2045,2155.2
959,GA,2045,2142.2
960,GA,2045,2133.3
961,GA,2045,2140.4
962,GA,2045,2118.0
963,GA,2040,2130.8
964,GA,2040,2146.4
965,GA,2040,2127.0
966,GA,2040,2134.6
967,GA,2040,2141.7
968,GA,2040,2107.5
969,GA,2040,2139.5
970,GA,2040,2125.1
971,GA,2040,2112.7
972,GA,2040,2102.2
973,GA,2040,2131.2
974,GA,2040,2120.0
975,GA,2040,2128.2
976,GA,2040,2127.8
977,GA,2040,2114.3
978,GA,2040,2140.3
979,GA,2040,2122.9
980,GA,2040,2119.2
981,GA,2040,2112.6
982,GA,2040,2123.4
983,GA,2040,2140.6
984,GA,2040,2129.2
985,GA,2040,2123.7
986,GA,2040,2123.9
987,GA,2040,2107.1
988,GA,2040,2126.3
989,GA,2040,2115.9
990,GA,2040,2110.6
991,GA,2040,2110.0
992,GA,2040,2126.6
993,GA,2040,2125.9
994,GA,2040,2119.6
995,GA,2040,2148.0
996,GA,2040,2114.6
997,GA,2040,2123.4
998,GA,2040,2122.8
999,GA,2040,2134.1
1000,GA,2040,2115.8
1001,GA,2040,2130.6
1002,GA,2040,2123.7
1003,GA,2040,2126.7
1004,GA,2040,2115.7
1005,GA,2040,2134.9
1006,GA,2040,2127.5
1007,GA,2040,2132.6
1008,GA,2040,2135.7
1009,GA,2040,2120.5
1010,GA,2040,2124.8
1011,GA,2040,2123.9
1012,GA,2040,2120.7
1013,GA,2040,2120.9
1014,GA,2040,2130.9
1015,GA,2040,2118.8
1016,GA,2040,2130.8
1017,GA,2040,2142.0
1018,GA,2040,2088.5
1019,GA,2040,2128.5
1020,GA,2040,2127.2
1021,GA,2040,2144.8
1022,GA,2040,2142.0
1023,GA,2040,2139.1
1024,GA,2040,2121.5
1025,GA,2040,2125.9
1026,GA,2040,2130.5
1027,GA,2040,2130.3
1028,GA,2040,2123.5
1029,GA,2040,2139.7
1030,GA,2040,2127.0
1031,GA,2040,2118.9
1032,GA,2040,2129.6
1033,GA,2040,2131.3
1034,GA,2040,2109.0
1035,GA,2040,2124.4
1036,GA,2040,2123.2
1037,GA,2040,2101.9
1038,GA,2040,2125.5
1039,GA,2040,2156.1
1040,GA,2040,2121.7
1041,GA,2040,2110.0
1042,GA,2040,2131.9
1043,GA,2040,2124.1
1044,GA,2040,2117.7
1045,GA,2040,2144.5
1046,GA,2040,2103.1
1047,GA,2040,2123.8
1048,GA,2040,2119.2
1049,GA,2040,2110.7
1050,GA,2035,2125.1
1051,GA,2035,2121.3
1052,GA,2035,2116.2
1053,GA,2035,2107.8
1054,GA,2035,2112.0
1055,GA,2035,2117.1
1056,GA,2035,2137.9
1057,GA,2035,2116.8
1058,GA,2035,2122.0
1059,GA,2035,2115.1
1060,GA,2035,2114.8
1061,GA,2035,2121.4
1062,GA,2035,2123.7
1063,GA,2035,2121.8
1064,GA,2035,2132.0
1065,GA,2035,2139.9
1066,GA,2035,2120.8
1067,GA,2035,2121.8
1068,GA,2035,2117.0
