iterasi,method,best,avg
0,GA,14695,17160.45
1,GA,12330,13875.25
2,GA,10675,11888.7
3,GA,9940,10799.4
4,GA,9570,10181.5
5,GA,9210,9725.55
6,GA,8785,9296.4
7,GA,8555,9002.6
8,GA,8205,8701.05
9,GA,8160,8466.6
10,GA,8010,8289.4
11,GA,7890,8183.35
12,GA,7715,8018.55
13,GA,7490,7913.8
14,GA,7315,7747.0
15,GA,7205,7533.8
16,GA,7100,7370.6
17,GA,6925,7264.3
18,GA,6820,7099.1
19,GA,6780,7028.05
20,GWO,6515,6923.55
20,GWO,6510,6948.95
20,GWO,6490,6969.0
20,GWO,6490,6985.6
20,GWO,6490,7010.3
20,GWO,6490,7010.0
20,GWO,6490,7030.1
20,GWO,6490,7030.35
20,GWO,6490,7054.4
20,GWO,6490,7062.7
20,GWO,6490,7069.1
20,GWO,6490,7090.7
20,GWO,6490,7110.8
20,GWO,6490,7135.7
20,GWO,6490,7147.75
20,GWO,6490,7162.9
20,GWO,6490,7169.4
20,GWO,6490,7197.25
20,GWO,6490,7189.25
20,GWO,6490,7197.6
20,GA,6490,7197.6
21,GA,6400,6823.85
22,GA,6265,6551.4
23,GA,6195,6451.7
24,GA,6040,6334.55
25,GA,6020,6225.3
26,GA,5900,6156.8
27,GA,5755,6063.95
28,GA,5655,5901.7
29,GA,5565,5809.5
30,GA,5535,5751.5
31,GA,5490,5682.75
32,GA,5340,5640.95
33,GA,5290,5529.45
34,GA,5230,5387.25
35,GA,5170,5325.5
36,GA,5120,5273.35
37,GA,5090,5238.4
38,GA,5070,5220.45
39,GA,5030,5190.4
40,GWO,4945,5182.55
40,GWO,4945,5212.35
40,GWO,4920,5220.85
40,GWO,4920,5249.6
40,GWO,4920,5269.15
40,GWO,4895,5298.35
40,GWO,4895,5319.7
40,GWO,4895,5324.95
40,GWO,4895,5349.8
40,GWO,4895,5362.2
40,GWO,4895,5367.15
40,GWO,4895,5396.35
40,GWO,4895,5403.65
40,GWO,4895,5411.0
40,GWO,4895,5433.8
40,GWO,4895,5460.65
40,GWO,4895,5473.95
40,GWO,4895,5497.1
40,GWO,4895,5515.45
40,GWO,4895,5522.2
40,GA,4895,5522.2
41,GA,4835,5229.7
42,GA,4800,5008.0
43,GA,4765,4925.0
44,GA,4685,4889.45
45,GA,4675,4818.7
46,GA,4600,4774.05
47,GA,4535,4725.3
48,GA,4505,4658.45
49,GA,4465,4607.55
50,GA,4375,4553.15
51,GA,4285,4501.55
52,GA,4210,4408.65
53,GA,4115,4316.9
54,GA,4040,4252.55
55,GA,4040,4186.6
56,GA,4010,4151.35
57,GA,4010,4130.6
58,GA,3990,4101.1
59,GA,3990,4100.05
60,GWO,3990,4123.85
60,GWO,3985,4155.95
60,GWO,3980,4189.8
60,GWO,3980,4222.95
60,GWO,3980,4237.85
60,GWO,3980,4272.75
60,GWO,3980,4298.4
60,GWO,3980,4306.15
60,GWO,3980,4329.1
60,GWO,3980,4361.55
60,GWO,3980,4375.65
60,GWO,3980,4386.45
60,GWO,3980,4414.2
60,GWO,3980,4427.15
60,GWO,3980,4446.5
60,GWO,3980,4462.8
60,GWO,3980,4492.55
60,GWO,3980,4495.95
60,GWO,3980,4520.95
60,GWO,3980,4536.1
60,GA,3980,4536.1
61,GA,3890,4213.8
62,GA,3820,4095.7
63,GA,3800,3982.35
64,GA,3770,3918.2
65,GA,3715,3886.25
66,GA,3710,3852.45
67,GA,3670,3804.65
68,GA,3630,3760.4
69,GA,3630,3719.75
70,GA,3600,3722.6
71,GA,3595,3705.2
72,GA,3595,3686.75
73,GA,3510,3692.85
74,GA,3510,3650.55
75,GA,3505,3609.75
76,GA,3410,3559.7
77,GA,3405,3540.4
78,GA,3315,3487.3
79,GA,3245,3411.3
80,GWO,3185,3401.1
80,GWO,3185,3434.25
80,GWO,3185,3444.85
80,GWO,3185,3470.95
80,GWO,3185,3493.85
80,GWO,3185,3519.55
80,GWO,3185,3531.4
80,GWO,3185,3557.05
80,GWO,3185,3578.0
80,GWO,3185,3602.25
80,GWO,3185,3616.85
80,GWO,3185,3638.2
80,GWO,3185,3660.8
80,GWO,3185,3681.6
80,GWO,3185,3709.2
80,GWO,3185,3719.35
80,GWO,3185,3746.95
80,GWO,3185,3774.1
80,GWO,3185,3792.8
80,GWO,3185,3808.9
80,GA,3185,3808.9
81,GA,3180,3428.0
82,GA,3180,3255.15
