iterasi,method,best,avg
214,GA,9085,9136.2
215,GA,9085,9111.4
216,GA,9015,9110.7
217,GA,9015,9081.6
218,GA,9015,9040.2
219,GA,9015,9042.8
220,GA,9015,9040.5
221,GA,9015,9045.3
222,GA,8995,9039.2
223,GA,8995,9041.6
224,GA,8995,9028.6
225,GA,8995,9021.4
226,GA,8995,9018.4
227,GA,8995,9014.6
228,GA,8995,9022.3
229,GA,8995,9032.8
230,GA,8975,9021.5
231,GA,8975,9016.1
232,GA,8975,9013.2
233,GA,8975,9001.6
234,GA,8975,9000.0
235,GA,8975,9004.0
236,GA,8975,8996.6
237,GA,8975,9008.8
238,GA,8965,9011.4
239,GA,8965,9005.0
240,GA,8835,9003.6
241,GA,8835,8956.0
242,GA,8835,8885.6
243,GA,8835,8865.3
244,GA,8835,8862.8
245,GA,8835,8862.9
246,GA,8835,8858.9
247,GA,8835,8868.2
248,GA,8835,8880.3
249,GA,8805,8856.7
250,GA,8805,8852.9
251,GA,8805,8838.5
252,GA,8785,8819.0
253,GA,8785,8829.4
254,GA,8785,8808.2
255,GA,8785,8812.9
256,GA,8785,8825.4
257,GA,8785,8820.6
258,GA,8785,8807.6
259,GA,8785,8818.0
260,GA,8785,8822.4
261,GA,8765,8805.5
262,GA,8765,8808.5
263,GA,8765,8795.4
264,GA,8765,8791.2
265,GA,8765,8797.6
266,GA,8765,8799.2
267,GA,8765,8791.0
268,GA,8765,8800.9
269,GA,8765,8801.3
270,GA,8765,8801.8
271,GA,8765,8797.1
272,GA,8765,8779.2
273,GA,8765,8788.0
274,GA,8765,8792.3
275,GA,8765,8791.1
276,GA,8765,8794.1
277,GA,8765,8791.0
278,GA,8695,8798.9
279,GA,8695,8787.7
280,GA,8695,8732.7
281,GA,8695,8718.2
282,GA,8695,8724.7
283,GA,8695,8716.5
284,GA,8695,8732.6
285,GA,8695,8725.5
286,GA,8695,8722.0
287,GA,8695,8728.1
288,GA,8695,8712.3
289,GA,8695,8714.4
290,GA,8695,8724.2
291,GA,8695,8728.3
292,GA,8695,8714.3
293,GA,8695,8725.8
294,GA,8695,8725.2
295,GA,8695,8734.9
296,GA,8685,8718.1
297,GA,8685,8717.2
298,GA,8685,8721.0
299,GA,8685,8703.6
300,GA,8685,8721.3
301,GA,8685,8719.2
302,GA,8685,8705.2
303,GA,8685,8721.4
304,GA,8685,8703.4
305,GA,8685,8717.9
306,GA,8685,8709.4
307,GA,8685,8709.2
308,GA,8685,8698.6
309,GA,8685,8712.9
310,GA,8685,8711.1
311,GA,8685,8713.7
312,GA,8685,8703.8
313,GA,8685,8710.4
314,GA,8685,8714.2
315,GA,8685,8708.3
316,GA,8685,8709.8
317,GA,8685,8708.1
318,GA,8685,8719.6
319,GA,8685,8708.0
320,GA,8685,8705.0
321,GA,8685,8717.4
322,GA,8685,8718.8
323,GA,8685,8706.7
324,GA,8685,8716.4
325,GA,8685,8709.0
326,GA,8685,8719.8
327,GA,8685,8725.1
328,GA,8685,8709.4
329,GA,8685,8709.8
330,GA,8685,8717.1
331,GA,8685,8708.4
332,GA,8685,8725.5
333,GA,8685,8705.9
334,GA,8685,8715.2
335,GA,8685,8715.8
336,GA,8685,8713.2
337,GA,8685,8715.4
338,GA,8685,8725.9
339,GA,8685,8718.6
340,GA,8685,8714.8
341,GA,8685,8708.3
342,GA,8685,8717.1
343,GA,8685,8725.2
344,GA,8685,8714.5
345,GA,8685,8704.0
346,GA,8685,8720.3
347,GA,8685,8714.0
348,GA,8685,8703.4
349,GA,8685,8709.8
350,GA,8685,8721.9
351,GA,8685,8704.2
352,GA,8685,8720.8
353,GA,8685,8706.1
354,GA,8685,8710.4
355,GA,8685,8716.7
356,GA,8685,8712.9
357,GA,8685,8708.7
358,GA,8685,8710.8
359,GA,8685,8713.3
360,GA,8685,8720.9
361,GA,8685,8702.0
362,GA,8685,8710.7
363,GA,8685,8704.0
364,GA,8685,8712.9
365,GA,8685,8711.0
366,GA,8685,8714.0
367,GA,8685,8705.3
368,GA,8685,8714.8
369,GA,8685,8710.9
370,GA,8685,8703.0
371,GA,8685,8706.0
372,GA,8685,8718.8
373,GA,8685,8714.5
374,GA,8685,8722.0
375,GA,8685,8724.9
376,GA,8685,8722.1
377,GA,8685,8724.1
378,GA,8685,8723.4
379,GA,8685,8717.3
380,GA,8685,8725.3
381,GA,8685,8711.4
382,GA,8685,8710.8
383,GA,8685,8725.6
384,GA,8685,8707.4
385,GA,8685,8723.3
386,GA,8685,8704.6
387,GA,8685,8716.6
388,GA,8685,8715.2
389,GA,8685,8708.8
390,GA,8685,8722.3
391,GA,8685,8704.7
392,GA,8685,8717.2
393,GA,8685,8719.7
394,GA,8685,8720.0
395,GA,8685,8713.6
396,GA,8685,8717.2
397,GA,8685,8707.4
398,GA,8685,8710.8
399,GA,8685,8710.6
400,GA,8685,8707.4
401,GA,8685,8716.8
402,GA,8685,8718.6
403,GA,8685,8713.0
404,GA,8685,8712.5
405,GA,8685,8707.4
406,GA,8685,8714.4
407,GA,8685,8718.3
408,GA,8685,8716.6
409,GA,8685,8715.0
410,GA,8685,8726.5
411,GA,8685,8718.7
412,GA,8685,8718.3
413,GA,8685,8716.9
414,GA,8685,8710.3
415,GA,8685,8721.6
416,GA,8685,8709.9
417,GA,8685,8706.1
418,GA,8685,8715.3
419,GA,8685,8719.3
420,GA,8685,8707.2
421,GA,8685,8707.2
422,GA,8685,8716.6
423,GA,8685,8714.2
424,GA,8685,8710.4
425,GA,8685,8705.6
426,GA,8685,8714.2
427,GA,8685,8713.0
428,GA,8685,8708.0
429,GA,8685,8719.4
430,GA,8685,8724.9
431,GA,8685,8710.8
432,GA,8685,8714.4
433,GA,8685,8715.6
434,GA,8685,8702.2
435,GA,8685,8714.2
436,GA,8685,8710.9
437,GA,8685,8707.4
438,GA,8685,8721.8
