iterasi,method,best,avg
214,GA,2770,2855.6
215,GA,2770,2851.1
216,GA,2750,2818.5
217,GA,2720,2824.5
218,GA,2720,2815.4
219,GA,2720,2815.8
220,GA,2720,2777.3
221,GA,2720,2784.5
222,GA,2720,2783.0
223,GA,2720,2792.5
224,GA,2720,2794.0
225,GA,2715,2793.7
226,GA,2715,2787.4
227,GA,2695,2790.6
228,GA,2695,2770.2
229,GA,2695,2776.2
230,GA,2695,2772.5
231,GA,2695,2779.9
232,GA,2695,2787.2
233,GA,2675,2761.7
234,GA,2675,2764.0
235,GA,2675,2763.8
236,GA,2660,2740.5
237,GA,2660,2735.6
238,GA,2640,2728.9
239,GA,2640,2715.6
240,GA,2620,2709.7
241,GA,2620,2693.8
242,GA,2600,2708.4
243,GA,2600,2675.0
244,GA,2600,2676.8
245,GA,2600,2680.5
246,GA,2600,2668.4
247,GA,2600,2664.7
248,GA,2600,2651.9
249,GA,2600,2674.6
250,GA,2590,2652.6
251,GA,2590,2682.8
252,GA,2590,2671.7
253,GA,2590,2674.2
254,GA,2570,2664.6
255,GA,2570,2664.1
256,GA,2565,2640.7
257,GA,2565,2621.5
258,GA,2545,2643.2
259,GA,2545,2630.7
260,GA,2525,2635.1
261,GA,2525,2634.1
262,GA,2520,2614.8
263,GA,2515,2583.8
264,GA,2500,2584.0
265,GA,2495,2572.8
266,GA,2495,2570.5
267,GA,2490,2564.2
268,GA,2490,2577.8
269,GA,2490,2567.7
270,GA,2485,2542.0
271,GA,2485,2563.9
272,GA,2485,2550.1
273,GA,2485,2575.1
274,GA,2485,2559.6
275,GA,2485,2576.0
276,GA,2465,2522.4
277,GA,2465,2556.8
278,GA,2465,2535.7
279,GA,2455,2540.0
280,GA,2445,2530.7
281,GA,2445,2533.1
282,GA,2445,2527.2
283,GA,2445,2514.1
284,GA,2445,2526.9
285,GA,2440,2520.0
286,GA,2435,2509.2
287,GA,2425,2508.8
288,GA,2420,2501.4
289,GA,2400,2492.9
290,GA,2400,2457.2
291,GA,2380,2450.6
292,GA,2380,2474.5
293,GA,2360,2470.0
294,GA,2360,2454.5
295,GA,2345,2434.2
296,GA,2340,2440.2
297,GA,2325,2417.4
298,GA,2325,2394.2
299,GA,2325,2406.2
300,GA,2325,2373.8
301,GA,2325,2396.8
302,GA,2305,2381.0
303,GA,2305,2387.7
304,GA,2305,2360.8
305,GA,2300,2374.4
306,GA,2300,2365.3
307,GA,2300,2361.7
308,GA,2300,2383.0
309,GA,2285,2395.5
310,GA,2285,2369.0
311,GA,2285,2374.0
312,GA,2285,2363.8
313,GA,2280,2369.7
314,GA,2280,2351.8
315,GA,2280,2343.1
316,GA,2280,2338.0
317,GA,2280,2341.4
318,GA,2280,2342.5
319,GA,2270,2357.0
320,GA,2270,2347.1
321,GA,2270,2355.5
322,GA,2270,2341.0
323,GA,2260,2346.4
324,GA,2260,2362.9
325,GA,2250,2333.5
326,GA,2250,2346.1
327,GA,2250,2323.7
328,GA,2250,2306.2
329,GA,2250,2319.7
330,GA,2250,2311.8
331,GA,2230,2305.7
332,GA,2230,2318.3
333,GA,2225,2319.7
334,GA,2225,2286.3
335,GA,2220,2287.0
336,GA,2205,2293.1
337,GA,2205,2283.2
338,GA,2205,2291.6
339,GA,2205,2267.5
340,GA,2185,2265.7
341,GA,2185,2278.0
342,GA,2185,2265.6
343,GA,2175,2256.3
344,GA,2175,2254.9
345,GA,2175,2250.6
346,GA,2175,2247.3
347,GA,2175,2249.1
348,GA,2175,2235.4
349,GA,2175,2240.4
350,GA,2175,2243.1
351,GA,2175,2239.7
352,GA,2175,2263.8
353,GA,2175,2251.5
354,GA,2170,2248.1
355,GA,2155,2260.9
356,GA,2155,2220.5
357,GA,2155,2213.6
358,GA,2135,2238.8
359,GA,2135,2245.3
360,GA,2135,2231.2
361,GA,2115,2203.0
362,GA,2115,2186.8
363,GA,2115,2178.2
364,GA,2115,2170.4
365,GA,2115,2189.4
366,GA,2115,2199.3
367,GA,2115,2179.0
368,GA,2105,2179.1
369,GA,2105,2200.7
370,GA,2105,2169.2
371,GA,2105,2176.9
372,GA,2105,2177.8
373,GA,2085,2177.0
374,GA,2085,2168.8
375,GA,2085,2172.0
376,GA,2080,2160.6
377,GA,2080,2170.6
378,GA,2075,2156.0
379,GA,2075,2155.8
380,GA,2075,2139.7
381,GA,2075,2134.3
382,GA,2075,2154.6
383,GA,2075,2151.0
384,GA,2075,2154.2
385,GA,2070,2145.5
386,GA,2065,2153.2
387,GA,2060,2157.0
388,GA,2060,2137.8
389,GA,2060,2128.7
390,GA,2055,2131.2
391,GA,2040,2127.2
392,GA,2040,2132.3
393,GA,2040,2095.0
394,GA,2040,2114.7
395,GA,2040,2112.8
396,GA,2040,2121.5
397,GA,2040,2114.5
398,GA,2040,2099.0
399,GA,2040,2118.2
400,GA,2040,2109.6
401,GA,2040,2115.6
402,GA,2035,2098.3
403,GA,2035,2088.0
404,GA,2025,2103.9
405,GA,2025,2116.9
406,GA,2025,2115.7
407,GA,2020,2096.7
408,GA,2020,2101.0
409,GA,2020,2102.9
410,GA,2020,2077.4
411,GA,2020,2093.3
412,GA,2020,2092.4
413,GA,2015,2105.6
414,GA,2015,2104.8
415,GA,2015,2070.8
416,GA,1985,2082.7
417,GA,1985,2081.7
418,GA,1985,2056.9
419,GA,1965,2056.2
420,GA,1965,2088.2
421,GA,1965,2056.9
422,GA,1965,2021.9
423,GA,1955,2039.8
424,GA,1955,2027.3
425,GA,1950,2031.5
426,GA,1950,2021.7
427,GA,1950,2022.7
428,GA,1950,2006.5
429,GA,1950,2012.4
430,GA,1950,2029.4
431,GA,1950,2022.3
432,GA,1950,2016.3
433,GA,1950,2028.5
434,GA,1950,2011.2
435,GA,1950,2009.4
436,GA,1950,2039.0
437,GA,1950,2025.8
438,GA,1950,2020.8
439,GA,1950,2029.1
440,GA,1950,2037.5
441,GA,1950,2033.1
442,GA,1950,2016.9
443,GA,1930,2034.4
444,GA,1930,2024.6
445,GA,1930,2018.2
446,GA,1930,1992.6
447,GA,1930,1997.5
448,GA,1930,2012.4
449,GA,1930,2019.6
450,GA,1930,1995.2
451,GA,1930,2009.2
452,GA,1930,1997.9
453,GA,1930,2000.5
454,GA,1930,1997.1
455,GA,1930,1986.3
456,GA,1930,1987.1
457,GA,1930,1994.6
458,GA,1930,2006.1
459,GA,1925,2001.5
460,GA,1925,2009.1
461,GA,1925,2025.5
462,GA,1920,2005.7
463,GA,1910,1990.0
464,GA,1910,1984.6
465,GA,1910,1987.3
466,GA,1910,1987.7
467,GA,1910,1985.1
468,GA,1910,1988.8
469,GA,1910,1992.8
470,GA,1910,1977.5
471,GA,1910,1972.3
472,GA,1910,1985.8
473,GA,1910,1973.7
474,GA,1890,1985.5
475,GA,1885,1976.8
476,GA,1885,1982.8
477,GA,1870,1936.4
478,GA,1870,1953.0
479,GA,1870,1953.9
480,GA,1870,1944.4
481,GA,1870,1965.7
482,GA,1870,1938.3
483,GA,1870,1939.5
484,GA,1850,1921.6
485,GA,1845,1921.4
486,GA,1845,1931.3
487,GA,1845,1936.0
488,GA,1845,1936.8
489,GA,1845,1935.5
490,GA,1845,1928.7
491,GA,1845,1914.8
492,GA,1845,1923.7
493,GA,1845,1903.2
494,GA,1845,1916.4
495,GA,1845,1927.1
496,GA,1845,1934.1
497,GA,1845,1921.4
498,GA,1825,1922.1
499,GA,1825,1905.8
500,GA,1825,1913.5
501,GA,1825,1899.4
502,GA,1805,1899.5
503,GA,1805,1894.4
504,GA,1805,1917.7
505,GA,1805,1879.2
506,GA,1805,1888.5
507,GA,1805,1879.3
508,GA,1805,1867.6
509,GA,1805,1891.2
510,GA,1800,1868.8
511,GA,1800,1872.9
512,GA,1800,1890.6
513,GA,1800,1882.9
514,GA,1800,1875.3
515,GA,1800,1893.7
516,GA,1800,1870.3
517,GA,1800,1864.0
518,GA,1800,1873.9
519,GA,1800,1877.3
520,GA,1800,1860.1
521,GA,1800,1885.1
522,GA,1800,1866.7
523,GA,1800,1870.3
524,GA,1795,1887.9
525,GA,1795,1871.9
526,GA,1795,1871.0
527,GA,1795,1874.4
528,GA,1795,1850.9
529,GA,1790,1854.3
530,GA,1790,1879.8
531,GA,1790,1871.6
532,GA,1790,1856.6
533,GA,1770,1855.5
534,GA,1770,1859.9
535,GA,1770,1853.1
536,GA,1770,1851.2
537,GA,1770,1834.7
538,GA,1770,1832.0
539,GA,1770,1848.0
540,GA,1770,1841.0
541,GA,1770,1847.8
542,GA,1770,1837.1
543,GA,1770,1849.2
544,GA,1770,1842.7
545,GA,1750,1832.6
546,GA,1750,1828.3
547,GA,1750,1825.5
548,GA,1750,1835.7
549,GA,1750,1810.5
550,GA,1750,1831.1
551,GA,1750,1819.6
552,GA,1750,1833.1
553,GA,1750,1828.7
554,GA,1750,1814.4
555,GA,1750,1810.9
556,GA,1750,1812.1
557,GA,1745,1829.1
558,GA,1745,1823.4
559,GA,1745,1819.1
560,GA,1745,1805.0
561,GA,1745,1822.0
562,GA,1730,1812.5
563,GA,1730,1811.4
564,GA,1730,1821.6
565,GA,1730,1821.0
566,GA,1730,1798.1
567,GA,1730,1801.5
568,GA,1730,1796.4
569,GA,1730,1792.6
570,GA,1730,1812.1
571,GA,1730,1791.7
572,GA,1710,1806.9
573,GA,1710,1775.5
574,GA,1710,1785.1
575,GA,1710,1780.6
576,GA,1710,1798.6
577,GA,1710,1776.8
578,GA,1710,1782.8
579,GA,1710,1766.8
580,GA,1710,1784.3
581,GA,1710,1782.1
582,GA,1710,1792.2
583,GA,1710,1793.9
584,GA,1700,1797.5
585,GA,1700,1769.9
586,GA,1700,1775.5
587,GA,1680,1772.7
588,GA,1680,1762.6
589,GA,1680,1768.6
590,GA,1680,1744.7
591,GA,1660,1745.2
592,GA,1660,1742.3
593,GA,1660,1731.4
594,GA,1660,1742.7
595,GA,1660,1733.7
596,GA,1660,1729.2
597,GA,1660,1713.1
598,GA,1660,1745.0
599,GA,1640,1738.3
600,GA,1640,1716.6
601,GA,1640,1728.1
602,GA,1640,1736.7
603,GA,1640,1721.0
604,GA,1640,1699.3
605,GA,1640,1704.6
606,GA,1640,1717.7
607,GA,1620,1726.5
608,GA,1620,1735.9
609,GA,1600,1691.1
610,GA,1600,1680.6
611,GA,1600,1690.0
612,GA,1600,1660.7
613,GA,1600,1681.9
614,GA,1580,1663.3
615,GA,1580,1665.0
616,GA,1580,1660.7
617,GA,1580,1641.2
618,GA,1580,1667.6
619,GA,1580,1646.5
620,GA,1580,1628.2
621,GA,1580,1639.4
622,GA,1580,1652.6
623,GA,1580,1648.1
624,GA,1560,1673.8
625,GA,1560,1647.5
626,GA,1560,1631.5
627,GA,1560,1629.3
628,GA,1560,1618.7
629,GA,1560,1635.6
630,GA,1560,1615.9
631,GA,1560,1634.7
632,GA,1560,1622.3
633,GA,1560,1641.5
634,GA,1560,1632.3
635,GA,1560,1633.7
636,GA,1560,1612.9
637,GA,1560,1618.7
638,GA,1560,1643.4
639,GA,1560,1622.2
640,GA,1560,1626.8
641,GA,1560,1628.2
642,GA,1560,1638.5
643,GA,1560,1650.1
644,GA,1560,1645.6
645,GA,1560,1650.0
646,GA,1560,1624.8
647,GA,1560,1636.4
648,GA,1560,1631.2
649,GA,1560,1624.9
650,GA,1560,1620.4
651,GA,1560,1641.2
652,GA,1560,1632.0
653,GA,1560,1634.9
654,GA,1560,1631.8
655,GA,1560,1617.1
656,GA,1560,1642.2
657,GA,1555,1625.7
658,GA,1555,1622.7
659,GA,1555,1609.6
660,GA,1550,1620.0
661,GA,1550,1631.3
662,GA,1550,1632.4
663,GA,1550,1616.3
664,GA,1550,1621.0
665,GA,1550,1617.9
666,GA,1550,1622.7
667,GA,1550,1614.0
668,GA,1550,1620.3
669,GA,1550,1639.5
670,GA,1550,1609.2
671,GA,1550,1604.7
672,GA,1550,1615.9
673,GA,1550,1607.6
674,GA,1550,1624.9
675,GA,1550,1621.1
676,GA,1550,1625.5
677,GA,1550,1612.6
678,GA,1550,1637.5
679,GA,1550,1630.9
680,GA,1550,1628.8
681,GA,1550,1625.1
682,GA,1550,1625.1
683,GA,1550,1629.7
684,GA,1550,1618.2
685,GA,1530,1616.5
686,GA,1530,1636.8
687,GA,1530,1615.1
688,GA,1530,1622.8
689,GA,1530,1600.5
690,GA,1510,1595.1
691,GA,1510,1602.6
692,GA,1510,1594.4
693,GA,1490,1586.7
694,GA,1490,1568.8
695,GA,1490,1588.1
696,GA,1490,1572.8
697,GA,1490,1566.6
698,GA,1490,1545.2
699,GA,1490,1555.8
700,GA,1490,1562.5
701,GA,1490,1553.3
702,GA,1490,1567.0
703,GA,1490,1560.8
704,GA,1490,1573.4
705,GA,1490,1572.1
706,GA,1490,1575.2
707,GA,1490,1591.3
708,GA,1490,1570.7
709,GA,1490,1583.0
710,GA,1490,1575.1
711,GA,1490,1572.9
712,GA,1490,1554.6
713,GA,1490,1580.3
714,GA,1490,1552.1
715,GA,1470,1551.6
